"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"220",949,1322,1599,2399,3029,2592,0.200100050025012,0.410130216343689,0.300112542203326,1.50031269543465,0.308988764044944,-598.2212,4264.5429,-2869.7043,46.66,1951,90,0.954841256141663,135,-0.125,0.375,2,16,0.463433077670952
"221",997,1371,1624,2340,3042,2669,0.180625630676085,0.388497015735214,0.270904275444571,1.44088669950739,0.30390055722246,-704.693,4285.0201,-2899.5693,61.34,1782,0,0.954841256141663,45,0.375,0.375,1,64,0.455801992928319
"222",1701,2159,2538,3221,3941,3321,0.118596978642125,0.299956082564778,0.177880024307666,1.26910953506698,0.216545763235067,-1215.3234,6128.8089,-3440.7028,54.67,1807,135,1.35022449493408,180,-1,1,2,8,0.324793579751524
"223",766,1017,1226,1833,1981,1717,0.198430859758091,0.440493468795356,0.297597646674293,1.49510603588907,0.235422513252261,-397.7842,3159.113,-1783.7608,100,1937,90,0,45,0,0,0,128,0.353078721745908
"224",1051,1467,1756,2509,3106,2631,0.176553341148886,0.364578289919628,0.26479896846794,1.42881548974943,0.277663512957631,-690.7416,4520.2045,-2869.8769,56,1927,101.309936523438,1.21711814403534,146.309936523438,0.25,0.5,2,16,0.416452442159383
"225",931,1288,1749,2347,3159,2279,0.14599609375,0.255141223653895,0.218967411204687,1.34190966266438,0.287286063569682,-605.5426,4246.7283,-2801.7643,4,1473,171.869903564453,6.72136926651001,126.869903564453,0.625,2.625,9,4,0.430885199144341
"226",1160,1530,1892,2381,2915,2586,0.114439503861456,0.24284862932062,0.171639171639172,1.25845665961945,0.212814645308924,-884.1876,4497.128,-2653.6085,16,1277,90,0,45,0,0,0,32,0.319188767550702
"227",994,1298,1698,2104,3051,2431,0.10678590215676,0.20979743695742,0.160157790927022,1.23910482921084,0.2849020846494,-813.5544,4083.5208,-2803.2473,18.66,1337,153.434951782227,2.13429999351501,161.565048217773,-0.375,0.875,3,4,0.427308137698705
"228",1048,1430,1814,2311,3170,2540,0.120484848484848,0.232852323838081,0.180705369046176,1.27398015435502,0.27207062600321,-818.593,4389.263,-2885.9992,12,1518,163.610458374023,4.22268724441528,118.610458374023,0.625,1.625,5,4,0.408065001504664
"229",985,1338,1717,2280,3701,2938,0.140855641731298,0.270907516119719,0.21125703564728,1.32789749563192,0.366186784791436,-859.8466,4455.7303,-3552.7983,8,1423,63.4349479675293,4.26269292831421,18.4349479675293,0.75,1.75,6,128,0.549229491556704
"230",862,1179,1531,2062,2574,2225,0.14778736431951,0.27748745819398,0.221650201753165,1.34683213585892,0.254080389768575,-614.6906,3752.875,-2406.7117,36.67,1809,3.81407475471497,3.58425235748291,41.185925245285,0.125,1.375,4,64,0.381074168797954
"231",983,1332,1704,2097,2798,2311,0.103393843725335,0.198504899484796,0.15507036696041,1.2306338028169,0.243003109729009,-791.8528,4013.5869,-2541.0904,48,1598,50.1944274902344,3.72386717796326,95.1944274902344,-0.125,1.375,6,32,0.364464186563021
"232",809,1154,1478,2004,2974,2565,0.151062607696726,0.273644782020601,0.226561378320172,1.35588633288227,0.336028751123091,-703.4634,3808.6817,-2923.0466,42.66,1830,90,0.954841256141663,135,-0.375,0.375,1,64,0.503986524424481
"233",669,907,1039,2074,2652,1962,0.332476710568583,0.786115752696339,0.498634976714309,1.99615014436959,0.437008940666486,-153.9588,3368.2477,-2478.2025,25.33,2160,71.5650634765625,7.50614261627197,116.565063476562,-0.875,3.125,9,16,0.65542462413653
"234",833,1115,1374,2010,2827,2311,0.187943262411348,0.396756082345602,0.28187324567883,1.46288209606987,0.345870030945013,-575.746,3691.1727,-2685.3294,61.34,1942,135,5.38597726821899,90,0.5,2.25,8,1,0.518743305962156
"235",1122,1505,1910,2454,3300,2809,0.124656278643446,0.247272727272727,0.186962996906862,1.2848167539267,0.26679462571977,-887.9354,4655.147,-3076.3531,25.34,1872,90,1.90915238857269,45,0,0.75,2,1,0.40015353612897
"236",628,816,927,1973,2356,1580,0.360689655172414,0.925336164189667,0.540941217031546,2.12837108953614,0.43527261650929,-19.6981999999999,3074.7882,-2093.809,78.66,2068,43.806510925293,15.7964248657227,1.19348907470703,-2.5,6.25,23,1,0.652809502055733
"237",597,856,1057,1872,2611,2093,0.278251963127347,0.545150501672241,0.417306707629288,1.77105014191107,0.423664122137405,-294.1824,3200.2003,-2558.9171,56.67,2066,8.61566162109375,7.91730499267578,53.6156616210938,0.25,3.25,11,64,0.635409567943301
"238",640,883,1037,1803,2526,1963,0.269718309859155,0.593614383137012,0.404506248899842,1.73866923818708,0.417906258770699,-320.8368,3130.1846,-2413.3325,78,1904,161.565048217773,0.754894495010376,116.565048217773,0.25,0.25,1,4,0.626771432580328
"239",1098,1498,1841,2414,3249,2803,0.134665099882491,0.274110218140069,0.201973916108565,1.31124388919066,0.276620825147348,-871.0444,4576.4024,-3051.0269,8,1784,0,1.90915238857269,45,0,0.75,2,64,0.414890482270897
"240",1063,1462,1839,2413,3611,2890,0.134995296331138,0.262076522691992,0.202469135802469,1.3121261555193,0.325137614678899,-878.0088,4644.8007,-3391.2217,1.33,1790,110.22486114502,4.82254219055176,65.2248611450195,0,2,6,1,0.487661682414457
"241",931,1376,1803,2195,3441,3043,0.0980490245122561,0.162480311696924,0.14705514567963,1.21741541874653,0.312356979405034,-974.9718,4383.2799,-3414.6753,58.66,1924,90,0,45,0,0,0,128,0.468490799885594
"242",992,1308,1678,2062,2936,2659,0.102673796791444,0.204647196759753,0.153990108274295,1.22884386174017,0.272648461205028,-893.7558,4059.8152,-2841.3516,48,1816,26.5650634765625,2.13429999351501,71.5650634765625,0.375,0.875,3,32,0.408928377939105
"243",1160,1584,1899,2332,3338,2938,0.102339872370598,0.215337179232146,0.153491669620702,1.22801474460242,0.27477563490548,-1043.4604,4640.0532,-3156.9776,46.66,1774,101.309936523438,2.43313884735107,146.309936523438,0,1,3,16,0.412124105011933
"244",932,1325,1726,2062,3063,2787,0.08870116156283,0.154724627003131,0.133034182394087,1.1946697566628,0.279181457506786,-938.3228,4113.4018,-3014.8778,56,1928,135,1.01275038719177,90,0.625,0.625,1,1,0.418728468524898
"245",1214,1594,2002,2350,3283,2808,0.0799632352941176,0.165462152909852,0.119931074095348,1.17382617382617,0.242384105960265,-1063.929,4682.6836,-3017.9341,34,1401,132.273681640625,7.06204414367676,87.273681640625,-0.75,3,11,2,0.363541765206698
"246",1280,1641,2063,2476,3414,3294,0.0909892046706323,0.196479543292103,0.136468774094063,1.20019389238972,0.246667883878035,-1173.6644,4943.9528,-3338.4223,46.66,1915,45,1.01275038719177,90,-0.375,0.375,1,128,0.369968051118211
"247",1199,1631,2122,2694,3727,2969,0.118770764119601,0.222239490247883,0.178137651821862,1.26955702167766,0.274405881347239,-940.1552,5105.7109,-3405.7474,42,1793,116.565048217773,2.13429999351501,161.565048217773,0.375,0.875,3,8,0.411573638772545
"248",1345,1819,2272,2802,3770,3336,0.1044540796216,0.208743599842458,0.156665681347916,1.23327464788732,0.247931148626283,-1146.2736,5434.5709,-3536.7265,60,1838,90,1.01777750994864e-13,45,0,0,0,64,0.371865949524204
"249",1267,1639,2188,2749,3952,3562,0.113631760178246,0.219982746451259,0.170430379746835,1.25639853747715,0.287296416938111,-1118.8902,5343.2605,-3867.6191,0,1446,104.036239624023,3.93109583854675,149.036239624023,1.125,1.875,6,8,0.430909535054149
"250",899,1197,1599,2243,3064,2287,0.16762103071317,0.315965067216171,0.251398828887443,1.40275171982489,0.314175423547073,-566.5028,4047.7413,-2782.1979,0.67,1603,116.07536315918,12.2994165420532,161.07536315918,-0.875,5.125,17,16,0.471212608555806
"251",949,1266,1723,2134,2883,2623,0.106559502203785,0.191858836709924,0.159818535320804,1.23853743470691,0.251845419018671,-824.088,4077.6823,-2792.9149,0.67,1446,152.354019165039,5.64121961593628,162.645980834961,-4.625,5.875,16,2,0.377727124715077
"252",967,1379,1941,2723,3711,2812,0.167667238421955,0.274675096592905,0.251473898595777,1.40288511076765,0.313163481953291,-628.9224,4843.8255,-3438.684,0,1458,172.568588256836,5.52021265029907,127.568588256836,1.375,2.625,8,2,0.469703670942061
"253",1171,1577,2104,2742,3626,3227,0.131654973173752,0.242235553193105,0.197462086041473,1.3032319391635,0.265619546247818,-935.4266,5118.7891,-3485.1371,0,1499,125.53768157959,10.1604080200195,80.5376815795898,-0.875,4.125,14,2,0.398394555448914
"254",1029,1381,1865,2421,3173,2397,0.129724685020999,0.235813046059886,0.194564329872857,1.29812332439678,0.25962683604605,-703.947,4437.4337,-2814.7812,4,1473,171.869903564453,6.72136926651001,126.869903564453,0.625,2.625,9,4,0.389401607621316
"255",1145,1525,1927,2300,2965,2405,0.0882422521883132,0.17676049663539,0.132347723240686,1.19356512714063,0.212183156173344,-903.3772,4429.5823,-2601.3128,40.67,1484,175.10090637207,8.3271427154541,139.89909362793,1.375,3.625,10,4,0.318242207460399
"256",1049,1389,1728,2210,3236,2765,0.122397155916709,0.255757189854611,0.183572426050527,1.27893518518519,0.30378726833199,-896.3442,4320.4005,-3080.6853,0,1373,4.76364183425903,5.73025560379028,40.236358165741,0.875,2.625,7,64,0.455635008560782
"257",1091,1443,1852,2372,3076,2625,0.123106060606061,0.245167373880245,0.18463723517576,1.28077753779698,0.248376623376623,-832.4798,4459.1443,-2838.4891,38.66,1524,146.309936523438,1.72100615501404,101.309936523438,-0.5,0.75,3,2,0.372527138074465
"258",1066,1513,1983,2514,3426,2698,0.118078719146097,0.206840137114366,0.17709838799333,1.267776096823,0.266777592900721,-837.3632,4719.7662,-3114.9687,2,1356,111.250503540039,9.14297294616699,66.2505035400391,0.25,3.75,13,1,0.400129401978002
"259",766,989,1265,1804,2577,2441,0.175627240143369,0.369178082191781,0.263397947548461,1.42608695652174,0.341488807912546,-630.666,3394.8116,-2632.8262,26.66,1698,13.3924865722656,10.19797706604,58.3924865722656,4.5,5.25,17,32,0.512166558230319
"260",1032,1317,1647,2143,3323,2744,0.130870712401055,0.289314045730285,0.196280174119509,1.30115361262902,0.337223340040241,-871.4936,4223.9904,-3167.518,3.33,1367,146.309936523438,1.72100615501404,101.309936523438,-0.125,0.625,2,4,0.505784126345438
"261",752,961,1125,2213,2619,2052,0.325943678849611,0.818291215403129,0.488842294443612,1.96711111111111,0.399038461538462,-166.0772,3556.4748,-2451.0796,23.33,2095,78.690071105957,2.43313884735107,33.690071105957,-0.375,1.125,3,1,0.598477767392175
"262",1250,1659,2035,2551,3577,3111,0.112516354121239,0.239465379617598,0.168756132126894,1.25356265356265,0.274768353528154,-1060.8254,4989.7882,-3365.8716,42.67,1435,135,2.36199140548706,90,0.125,0.875,3,2,0.412115812917595
"263",1063,1471,1908,2719,3489,2612,0.175275556516101,0.32725365184408,0.262884927066451,1.42505241090147,0.292940522512507,-623.4088,4816.2147,-3119.9716,2,1661,61.8583984375,11.4853706359863,16.8583984375,2.25,5,18,128,0.439370078740158
"264",1081,1417,1800,2253,3077,2493,0.111769059955588,0.228949762458304,0.16763290983101,1.25166666666667,0.261841295878614,-844.4338,4321.2213,-2788.9446,44,1529,105.255111694336,10.7595834732056,150.255111694336,2,4.75,16,8,0.392721681189134
"265",1067,1409,1779,2181,3201,2642,0.101515151515152,0.207067065004636,0.152253503345537,1.22596964586847,0.285542168674699,-919.6924,4306.8315,-2975.8824,18.66,1337,153.434951782227,2.13429999351501,161.565048217773,-0.375,0.875,3,4,0.428270253990563
"266",1225,1643,2131,2617,3427,2979,0.102358887952822,0.195447599131344,0.153522164894177,1.22806194274988,0.233177401943145,-1006.211,5002.6273,-3177.0864,6.66,1590,90,0,45,0,0,0,128,0.349734640640461
"267",937,1224,1592,2180,2920,2338,0.155885471898197,0.312400382531081,0.233797216699801,1.36934673366834,0.294326241134752,-639.4036,4000.6001,-2688.8406,16.33,1817,100.491477966309,12.8888359069824,55.4914779663086,-2.125,5.375,16,1,0.441440443213296
"268",1283,1650,2220,2653,3622,3197,0.0888569669608044,0.170432181374478,0.133271775931056,1.19504504504504,0.239986306059569,-1105.6108,5165.2545,-3415.9778,0,1498,8.13010215759277,1.6876049041748,36.8698978424072,0.125,0.625,2,64,0.3599486521181
"269",1067,1447,1843,2167,3096,2666,0.0807980049875312,0.15506844070068,0.121181897519013,1.17580032555616,0.253695079975704,-975.8414,4316.9857,-2895.5653,34,1401,132.273681640625,7.06204414367676,87.273681640625,-0.75,3,11,2,0.380504099605223
"270",1350,1713,2030,2577,2972,2431,0.118732363794226,0.295165119792791,0.17807921866522,1.26945812807882,0.188324670131947,-899.5324,4816.1756,-2498.8691,30,2578,14.0362548828125,18.9623184204102,59.0362548828125,1,8.5,30,64,0.282458770614693
"271",1022,1381,1713,2260,2829,2398,0.137679335514724,0.28057037340993,0.206493016232541,1.31932282545242,0.245706737120211,-736.4458,4184.9688,-2579.3574,42,1857,56.3099365234375,5.15065240859985,101.309936523438,-0.25,2,7,32,0.368519537699505
"272",1146,1547,1892,2506,3538,3035,0.139608913142337,0.291603343465046,0.209389564624304,1.32452431289641,0.303130755064457,-931.6194,4800.0482,-3362.6531,18.66,1856,123.690071105957,1.72100615501404,78.690071105957,0.5,0.75,3,2,0.454654267562839
"273",769,989,1223,2071,2892,2377,0.257437765634487,0.582017844886754,0.386098042191531,1.69337694194603,0.405589307411908,-417.3328,3627.2699,-2824.2427,56.67,2066,8.61566162109375,7.91730499267578,53.6156616210938,0.25,3.25,11,64,0.608310047381849
"274",922,1224,1563,2174,2924,2410,0.163500133797163,0.329344545062527,0.245217391304348,1.39091490722969,0.303320704256742,-644.3876,3992.163,-2737.7038,0,1891,33.6900672912598,1.72100615501404,11.3099327087402,-0.25,0.75,3,32,0.454930362116992
"275",776,1101,1185,2715,3003,2297,0.392307692307692,0.95481777333999,0.588386104345597,2.29113924050633,0.434097421203438,24.9106000000002,4120.6308,-2801.2756,2,2303,111.929580688477,19.0783748626709,156.929580688477,-3.5,8.5,27,16,0.651068401575743
"276",774,980,1196,1932,2826,2211,0.235294117647059,0.556900726392252,0.352884769058654,1.61538461538462,0.405271009448036,-455.0862,3476.5262,-2696.683,78,1904,161.565048217773,0.754894495010376,116.565048217773,0.25,0.25,1,4,0.607830950901181
"277",1018,1357,1734,2380,3414,2941,0.15702479338843,0.313592233009709,0.235508567262122,1.37254901960784,0.326340326340326,-809.5442,4486.1958,-3314.5945,0,1896,6.11066752753686e-12,1.90915238857269,44.9999999999939,0,0.75,2,64,0.489462950373895
"278",1074,1521,1882,2791,3673,2973,0.194521720522149,0.376928180461105,0.291751364074034,1.48299681190223,0.322412241224122,-682.2022,4979.6746,-3438.9428,44,2112,147.264770507812,15.5034084320068,102.264770507812,-1.125,6.375,23,4,0.483574835748357
"279",923,1249,1587,2103,3312,2740,0.139837398373984,0.274263846072074,0.209727679176263,1.32514177693762,0.352112676056338,-810.1546,4103.7249,-3208.3331,53.34,1877,127.405349731445,5.09561967849731,172.405349731445,2.125,2.875,7,4,0.528115113787121
"280",1157,1517,1930,2518,3056,2611,0.132194244604317,0.271142672692059,0.198269079464988,1.30466321243523,0.225832330525471,-810.443,4637.3881,-2765.7125,28.66,1909,146.689361572266,9.89862823486328,101.689361572266,-2,4,16,4,0.338714529228918
"281",1221,1715,2229,2837,3909,3508,0.12001579155152,0.215465305833156,0.180005921247409,1.27276805742485,0.273704789833822,-1072.5784,5415.9261,-3791.9578,0,1982,135,0.675206005573273,90,0,0.25,2,2,0.410523743585567
"282",1440,1877,2303,2804,3910,3377,0.0981006461719209,0.215095311695003,0.147136563876652,1.21754233608337,0.258651215193948,-1225.4982,5543.4812,-3625.2567,63.33,1892,60.9454040527344,2.4563946723938,105.945404052734,0.25,1,4,32,0.387945602317534
"283",1039,1443,1831,2352,3522,3120,0.12455175711212,0.234832777427206,0.186805306561492,1.28454396504642,0.315897627498599,-960.4336,4599.4543,-3462.3603,37.34,2050,108.434951782227,0.754894495010376,63.4349517822266,0.25,0.25,1,1,0.473802185486131
"284",1359,1741,2085,2600,3718,3215,0.109925293489861,0.261766798820779,0.164870344680397,1.24700239808153,0.281406169222816,-1145.7466,5163.6579,-3475.4517,46.66,1774,101.309936523438,2.43313884735107,146.309936523438,0,1,3,16,0.422072887050918
"285",982,1296,1635,2140,3192,2712,0.133774834437086,0.275294374182294,0.200635677393723,1.30886850152905,0.322560596643878,-832.3676,4156.0158,-3069.2706,69.34,1884,45,2.02486824989319,90,-0.375,0.875,3,64,0.48379078197825
"286",926,1223,1506,1919,2381,2092,0.120583941605839,0.257417102966841,0.180849511020289,1.2742363877822,0.225109338821713,-700.26,3618.4218,-2173.2806,59.33,1905,78.6900634765625,2.43313884735107,123.690063476562,0.75,1,3,16,0.337620578778135
"287",1266,1612,2005,2456,3178,2772,0.101098408428603,0.225861378205128,0.151630617505323,1.22493765586035,0.226316804939224,-1003.2152,4753.6126,-2893.6924,48.66,1913,7.30575942993164,9.30411529541016,37.6942405700684,0.25,3.75,11,64,0.339442461657181
"288",971,1333,1635,2057,3192,2810,0.11430119176598,0.230073056373351,0.171428571428571,1.25810397553517,0.322560596643878,-925.3938,4124.6181,-3122.4847,49.34,1915,135,1.35022449493408,180,0.25,0.5,2,16,0.48379078197825
"289",1146,1552,1888,2365,3362,3021,0.112156125088173,0.233869386154148,0.168214411660985,1.25264830508475,0.280761904761905,-1021.8484,4659.784,-3229.389,58.66,1906,63.4349365234375,1.06752026081085,108.434936523438,-0.5,0.5,1,8,0.421102752118846
"290",1070,1418,1805,2365,3251,2682,0.134292565947242,0.270740669116225,0.201414698477401,1.31024930747922,0.285996835443038,-819.2864,4467.6134,-3018.3867,36.67,1886,74.744873046875,2.71992325782776,119.744873046875,0.125,1.125,3,16,0.428952832987244
"291",1172,1633,2051,2602,3508,3143,0.118418224801204,0.225118483412322,0.177608251853444,1.2686494392979,0.262097499550279,-1004.037,4982.792,-3351.6953,60,1838,90,1.01777750994864e-13,45,0,0,0,64,0.3931108912672
"292",1051,1456,1832,2399,3141,2763,0.134010872134247,0.257282875034032,0.200992555831265,1.30949781659389,0.263221395535894,-833.6578,4497.9479,-2970.2335,0,1427,162.552810668945,8.6913013458252,117.552810668945,1.75,3.75,12,4,0.394792399718508
"293",820,1173,1541,2525,3470,2703,0.242006886374816,0.437566702241195,0.362965695315382,1.63854639844257,0.384953103173019,-427.9468,4343.0798,-3328.8315,4,1820,102.011474609375,21.8228321075439,57.011474609375,-3.375,9.375,34,1,0.577372044298114
"294",904,1248,1659,2317,3405,2878,0.165492957746479,0.29952658412236,0.248208223311958,1.39662447257384,0.34478672985782,-725.722,4317.0276,-3338.1351,1.34,1568,132.273681640625,7.06204414367676,87.273681640625,-1.125,2.875,10,1,0.517129035442788
"295",829,1141,1563,1974,3001,2596,0.116200169635284,0.200077889202609,0.174275618374558,1.26295585412668,0.315074496056091,-773.9746,3834.0459,-2951.976,2,1654,96.3401794433594,14.7948589324951,141.340179443359,0.875,6.125,19,16,0.472559973710154
"296",842,1136,1438,2116,2955,2271,0.190770962296005,0.382618510158014,0.286116190744127,1.47148817802503,0.345322103346233,-534.0944,3824.4208,-2741.6891,0,1682,104.886268615723,18.8087368011475,59.8862686157227,0.25,8,25,1,0.517924206213725
"297",854,1167,1561,2040,3104,2767,0.133018605942794,0.239404238304678,0.199500208246564,1.30685458039718,0.330760986066452,-792.1278,3949.3078,-3106.4135,0,1500,145.491470336914,9.19103336334229,169.508529663086,-3.125,5.375,14,4,0.496088307791234
"298",1056,1342,1704,2456,3732,3522,0.180769230769231,0.394875026254988,0.271121259464007,1.44131455399061,0.373068432671082,-910.8244,4700.4216,-3861.2646,0,1737,14.0362434387207,1.96786379814148,30.9637565612793,-0.125,0.875,2,64,0.559551181826543
"299",800,1061,1332,2005,2416,2172,0.201678154030566,0.420835417708854,0.30247191011236,1.50525525525526,0.289220917822839,-483.4178,3521.9538,-2321.3287,0,1713,25.7099533081055,7.11717653274536,19.2900466918945,1.25,3,10,128,0.433773509403761
"300",1082,1441,1780,2613,3355,2713,0.189619849760983,0.402104653407994,0.284397405257767,1.46797752808989,0.306718597857838,-657.9734,4672.741,-3092.4018,33.34,1819,39.4724731445312,10.3993511199951,84.4724731445312,2.125,4.875,16,32,0.460033102911109
"301",1332,1754,2116,2767,3193,2996,0.133319680524268,0.297314578005115,0.199959045766356,1.30765595463138,0.202863062723677,-968.8144,5132.674,-2947.4131,42,1692,135,0.337614715099335,180,0.125,0.125,1,8,0.30426593841228
"302",817,1059,1280,1863,2548,2173,0.185491568565065,0.42660617591102,0.27819309686655,1.45546875,0.331243469174504,-567.0772,3438.3299,-2432.6647,42,1615,146.309936523438,1.72100615501404,101.309936523438,0.5,0.75,3,2,0.496800313438684
"303",903,1056,1316,1694,2033,1779,0.125581395348837,0.335284725918041,0.188340807174888,1.28723404255319,0.214093759331144,-612.8144,3183.4805,-1813.2955,40.67,1286,90,2.3859441280365,135,0.125,0.875,3,16,0.321092700403045
"304",1117,1419,1795,2141,2481,2216,0.0879065040650406,0.190759730951593,0.131843007748,1.19275766016713,0.160430308699719,-845.648,4074.4093,-2182.937,38,1221,71.5650482177734,4.52022743225098,26.5650482177734,-0.75,2,6,128,0.240617327253595
"305",1061,1348,1729,2217,2895,2375,0.123669538773441,0.263243068292157,0.185480805777271,1.28224407171776,0.252162629757785,-770.5838,4173.4585,-2615.4795,0,1422,45,0.337614715099335,0,-0.125,0.125,1,64,0.378203048978268
"306",1084,1321,1729,2250,2766,2353,0.130937421462679,0.289766407119021,0.196381454956653,1.30133024869867,0.230700778642937,-736.8106,4160.9116,-2502.7879,0.67,1431,180,0.954841256141663,135,-0.375,0.375,1,8,0.346012679346013
"307",906,1141,1466,1906,2293,2001,0.130486358244365,0.281473899692938,0.195700518902891,1.30013642564802,0.22000532056398,-629.2804,3519.4172,-2084.4796,2.66,1597,117.645973205566,5.64121961593628,72.6459732055664,-0.375,2.375,8,2,0.329964090969544
"308",846,1109,1421,2095,2679,2220,0.191695108077361,0.393967734393266,0.287501777335419,1.47431386347643,0.306829268292683,-512.6544,3722.6222,-2511.332,2,1651,26.5650520324707,2.13429999351501,18.4349479675293,-0.375,0.875,3,64,0.460187781977808
"309",1281,1590,1973,2427,2768,2400,0.103181818181818,0.243640656863797,0.154755141461198,1.23010643689812,0.1676861421641,-898.2986,4564.4243,-2386.1066,0,1477,18.4349365234375,0.754894495010376,63.4349365234375,0,0.25,2,32,0.251502689022461
"310",1062,1295,1730,2182,2724,2267,0.115541922290389,0.245759025663332,0.173290734824281,1.26127167630058,0.223170184104176,-744.4294,4072.445,-2440.1213,0,1424,90,0,45,0,0,0,64,0.334717701201033
"311",860,1063,1298,2154,2860,2383,0.247972190034762,0.612653879186945,0.371904417089066,1.65947611710324,0.375661375661376,-451.1446,3769.808,-2750.9329,6.67,1719,153.434951782227,1.06752026081085,161.565048217773,-0.5,0.5,1,4,0.563424311650836
"312",898,1228,1547,2464,2751,2367,0.228621291448517,0.457402234636871,0.342889193568491,1.59276018099548,0.280130293159609,-412.9804,4134.5624,-2570.4573,12.67,1791,63.4349365234375,1.06752026081085,108.434936523438,-0.5,0.5,1,64,0.420146562754449
"313",1038,1420,1781,2365,3295,2788,0.140858658948384,0.277197645718625,0.211262510551067,1.32790567097136,0.298266351457841,-827.3028,4474.619,-3119.2645,2.67,781,71.5650482177734,3.76924395561218,26.5650482177734,-0.5,1.5,6,1,0.447355461439968
"314",682,932,1196,1815,2410,1997,0.205579541680505,0.399148826412174,0.308318113896729,1.51755852842809,0.336661120354964,-422.4632,3213.9452,-2306.1246,4,1738,180,1.90915238857269,135,0,0.75,2,4,0.504921669208374
"315",812,1127,1406,2159,2840,2392,0.211220196353436,0.417776298268975,0.316785864535128,1.53556187766714,0.337729627885068,-505.3798,3820.6466,-2729.0977,12,1823,71.5650634765625,0.754894495010376,116.565063476562,0.25,0.25,1,16,0.506534793359237
"316",719,1014,1240,2192,2644,2109,0.277389277389277,0.56125456903667,0.416023306627822,1.76774193548387,0.361483007209063,-256.4438,3610.8547,-2488.9108,33.34,1630,90,0.954841256141663,45,0.375,0.375,1,1,0.542154717466856
"317",681,913,1082,1851,2303,1826,0.26218888510058,0.594005870539163,0.39321629452872,1.71072088724584,0.360709010339734,-290.8168,3134.8625,-2144.8848,43.33,1774,35.5376777648926,2.05277514457703,9.46232223510742,0.25,0.75,3,128,0.540983606557377
"318",633,891,998,1945,2334,1817,0.321780496092423,0.742978189235839,0.482588754883642,1.94889779559118,0.400960384153661,-161.6012,3147.3683,-2182.6125,79.34,1928,31.6754760742188,12.9588422775269,76.6754760742188,-0.25,5.25,21,32,0.601350337584396
"319",1044,1485,1810,2610,3442,2970,0.180995475113122,0.354547066123028,0.271462504241602,1.44198895027624,0.310738766184311,-746.314,4747.2136,-3295.2229,0,1609,71.5650634765625,0.754894495010376,116.565063476562,-0.25,0.25,1,32,0.466063779152784
"320",459,734,679,2457,1890,1147,0.566964285714286,1.43874413335491,0.850310856049737,3.61855670103093,0.471389645776567,641.1756,3046.7377,-1558.1472,93.33,1917,107.241455078125,7.21066856384277,152.241455078125,2.75,3.75,14,8,0.706946876824285
"321",959,1330,1688,2296,2879,2502,0.152610441767068,0.290492116579073,0.228886936880412,1.36018957345972,0.260783884388001,-689.3986,4185.6233,-2700.9539,22.66,1821,45,4.38048696517944,0,0.625,1.875,7,128,0.391133004926108
"322",860,1158,1478,2391,3231,2731,0.235978288963556,0.474532224532225,0.353921695309471,1.61772665764547,0.372265873858569,-502.2286,4183.2596,-3168.9165,0,1848,60.2551193237305,3.84366822242737,15.2551193237305,0,1.75,6,128,0.558339526489012
"323",750,1090,1387,2472,2818,2200,0.281160922518787,0.524661508704062,0.421686746987952,1.78226387887527,0.340309155766944,-193.8136,3958.8178,-2614.2938,15.33,2082,135,3.70861673355103,90,-0.125,1.375,5,1,0.510403043633337
"324",978,1264,1469,1890,1945,1765,0.125334921107472,0.312314540059347,0.187974400952523,1.28658951667801,0.139425893380199,-638.9712,3466.7192,-1647.3639,26.67,1680,45,0.675206005573273,0,0,0.25,2,128,0.209108214965588
"325",1303,1753,2090,2745,3441,3051,0.135470527404343,0.296998276956561,0.203184779236894,1.3133971291866,0.244259627553788,-982.7086,5161.9451,-3177.9266,49.34,1713,18.4349365234375,0.754894495010376,63.4349365234375,0.25,0.25,1,64,0.366356322878062
"326",988,1366,1637,2107,2471,2372,0.125534188034188,0.259955752212389,0.188276138336226,1.2871105681124,0.203018500486855,-776.2128,3944.6648,-2321.4447,51.33,1769,96.3401947021484,2.16078901290894,51.3401947021484,0.125,0.875,3,2,0.304490690032859
"327",1002,1362,1663,2234,2799,2599,0.146522966384398,0.303852703277991,0.21975625400898,1.34335538184005,0.254594352308382,-770.4928,4157.89,-2680.4247,45.34,1774,45,0.337614715099335,90,-0.125,0.125,1,128,0.381848739495798
"328",1271,1837,2354,2739,3259,3043,0.0755939524838013,0.131282820705176,0.113379797781486,1.16355140186916,0.161232852307144,-1119.727,5239.9187,-3001.1344,26,1759,63.4349365234375,1.06752026081085,108.434936523438,0.5,0.5,1,64,0.241827736706155
"329",1303,1829,2341,2918,3500,3243,0.109716676174178,0.200556134862704,0.164559368761289,1.24647586501495,0.198424927238487,-1055.4106,5454.7651,-3275.5243,42,1796,120.963752746582,1.39176344871521,75.963752746582,-0.375,0.625,2,2,0.297611914747924
"330",1092,1505,1735,1916,2257,1974,0.0495754587784169,0.109378776891467,0.0743530056141312,1.10432276657061,0.130761523046092,-928.0986,3829.6774,-1890.1262,10.67,1694,148.240524291992,5.875572681427,103.240524291992,1.625,2.625,9,2,0.196117720726362
