"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir"
"2874",1241,1621,1845,2654,2948,2415,0.17981773727495,0.457838143746463,0.269696632959218,1.43848238482385,0.230127268933862,192.4414,4947.5172,1893.1475,20,1750,0.0649937465786934,42.7344653606415,-0.5,1.5,5,2
"2875",1853,2283,2498,2913,3147,2799,0.0766956200332656,0.259083531027594,0.115032800517417,1.16613290632506,0.11496899911426,-264.3108,6007.8203,2190.9147,20,1307,0.0300372242927551,42.4464099407196,0.125,0.625,2,4
"2876",2027,2607,2904,3446,4060,3515,0.0853543307086614,0.239040310487783,0.128021415636564,1.1866391184573,0.165996553704767,-264.007999999999,7158.4734,2656.7609,30,1366,0.0235658623278141,44.2146018147469,-0.25,0.5,2,128
"2877",1641,2154,2369,2832,3071,2620,0.0890213420496059,0.244224074269438,0.133519177160434,1.19544111439426,0.129044117647059,-168.7593,5728.1427,2162.8641,15,1432,0.123255923390388,39.4546298980713,0.625,3.375,14,32
"2878",2775,3658,4180,4527,4534,3934,0.0398529918456414,0.098629981240407,0.0597760551248923,1.08301435406699,0.0406242827633693,-511.9463,9318.3334,3527.4939,5,1471,0.00589248817414045,41.0730092525482,0.125,0.125,1,8
"2879",1749,2188,2423,2958,2997,2452,0.0994238989035495,0.305400159835598,0.149121992009663,1.22080066033842,0.10590405904059,-97.9778999999998,5804.7025,2262.2395,25,1436,0.0506463386118412,40.4527597427368,0.5,1.25,3,16
"2880",1611,2146,2444,2916,3490,2995,0.0880597014925373,0.214603982904429,0.13207723160153,1.19312602291326,0.176272328951803,-186.1453,6025.5998,2253.0408,20,1551,0.0816798806190491,40.0302872657776,-0.375,1.875,6,32
"2881",1200,1554,1733,2459,2426,2061,0.173187022900763,0.47045101088647,0.259749552772809,1.41892671667628,0.166626592930993,169.4158,4492.865,1673.4753,30,1792,0.0166651234030724,40.2876110076904,0.375,0.375,1,16
"2882",1088,1443,1615,2191,3175,2610,0.151339989490279,0.386888769478775,0.226980165506371,1.35665634674923,0.325678496868476,-15.1461,4565.2099,1742.5767,30,1738,0.0166651234030724,40.2876110076904,0.375,0.375,1,16
"2883",1844,2398,2646,3474,4102,3576,0.135294117647059,0.374932077522188,0.20292459766359,1.31292517006803,0.215767634854772,-35.0389999999996,6934.909,2524.5094,25,1716,0.0186317432671785,39.8239636421204,-0.125,0.375,2,32
"2884",1327,1657,1815,2421,3015,2511,0.143059490084986,0.450959964280399,0.214563908887053,1.33388429752066,0.248447204968944,-15.5609999999998,4872.7581,1843.6397,30,1749,0.0294542610645294,40.1457138061523,-0.125,0.625,2,16
"2885",2093,2784,3073,4032,4035,3447,0.134975369458128,0.353952904702148,0.20244880726198,1.3120728929385,0.135340461451885,67.2431000000004,7651.8616,2864.97,50,1708,0.0166651234030724,40.2876110076904,0.375,0.375,1,16
"2886",1476,1896,2035,2440,2727,2206,0.0905027932960894,0.282742250767942,0.135739023572785,1.1990171990172,0.145317093658127,-156.2364,4974.7982,1958.2194,25,1709,0,43.4292036294937,0,0,0,64
"2887",1591,2107,2320,2836,3182,2692,0.100077579519007,0.267385221266452,0.150101813245418,1.22241379310345,0.15667030170847,-130.5314,5724.8719,2168.79,15,1709,0,43.4292036294937,0,0,0,8
"2888",1121,1473,1608,2508,3205,2403,0.21865889212828,0.600080010668089,0.327948499939269,1.55970149253731,0.33180968211095,256.197,4724.2486,1944.9119,0,1712,0.0166651234030724,40.2876110076904,0.375,0.375,1,16
"2889",2033,2631,2887,3458,4065,3625,0.0899921197793538,0.257974157404897,0.134977543140808,1.19778316591618,0.169447640966628,-269.7246,7194.0718,2594.6437,20,1713,0.00589248817414045,44.2146018147469,0.125,0.125,1,128
"2890",1673,2109,2466,3004,3706,3081,0.0983546617915905,0.256019796326259,0.147518508363038,1.21816707218167,0.200907323395982,-139.0288,6172.8396,2362.8399,25,1731,0.0294542610645294,43.5711007118225,0.125,0.625,2,1
"2891",2199,2946,3286,3722,4044,3500,0.0622146118721461,0.156913553588138,0.0933152600413783,1.13268411442483,0.103410641200546,-354.3127,7695.5847,2891.4555,20,1709,0,43.4292036294937,0,0,0,128
"2892",1504,1860,2148,2703,3136,2627,0.114409400123686,0.321776437847866,0.171596413480367,1.25837988826816,0.186979560938683,-58.3033999999997,5403.6872,2049.9771,25,1754,0.0186317432671785,43.8928512334824,-0.5,0.5,1,128
"2893",1344,1821,1894,2452,2744,2212,0.128393925448688,0.373294086165373,0.192568733463706,1.29461457233369,0.183268650280293,-35.7010999999996,4852.339,1904.9833,20,2003,0.0416425801813602,39.6441097259521,-0.25,1,3,16
"2894",1420,1858,2099,2853,3408,3060,0.152261712439418,0.392872030012505,0.228369510348309,1.35921867555979,0.237697475939713,36.4448000000002,5629.4345,1976.2406,5,1989,0.0300372242927551,44.0172062516212,-1.375,1.625,5,64
"2895",1198,1744,1890,2751,3316,2765,0.18552036199095,0.421480321127864,0.27825056554993,1.45555555555556,0.273914713791779,168.9392,5265.9896,1982.7179,20,1982,0.0131753943860531,39.9658603668213,-0.25,0.25,1,128
"2896",1354,1905,2157,3041,3439,2860,0.17006540977299,0.379138788814548,0.255073578916995,1.40982846546129,0.229092208720515,183.3563,5739.0877,2174.8977,25,1920,0.00589248817414045,42.6438055038452,-0.125,0.125,1,64
"2897",690,962,934,3135,2529,1582,0.540919144753011,1.54347826086957,0.811279026907483,3.35653104925054,0.46058330926942,1418.3082,4011.1059,1760.3946,45,2580,0.105832666158676,43.6265991926193,-0.25,2.5,8,1
"2898",1230,1740,1997,2825,3776,3166,0.171712982165077,0.370768404083826,0.257542768273717,1.41462193289935,0.30815866966915,113.0068,5608.5085,2096.0096,40,2032,0.0294542610645294,41.0730092525482,0.625,0.875,3,8
"2899",1022,1313,1388,2486,2671,1958,0.283427981414559,0.871428571428571,0.425087108013937,1.79106628242075,0.316087706331609,472.4909,4234.0316,1746.1167,10,2236,0.163927614688873,41.0017018318176,-0.5,3.75,14,16
"2900",968,1308,1418,2779,2920,2237,0.324279247081249,0.844712015888779,0.486360929124479,1.95980253878702,0.346242508068234,660.103,4547.745,1798.4437,55,2342,0.278410851955414,42.8937840461731,-3.5,6.75,24,2
"2901",1510,2110,2480,3425,4441,3911,0.160033869602032,0.338418564675548,0.24003048006096,1.38104838709677,0.283340557722872,94.3136000000001,6810.1472,2422.5517,0,1939,0.0235658623278141,41.0730092525482,-0.25,0.5,2,8
"2902",1362,1887,2213,3121,4096,3453,0.170228721409824,0.367016976556184,0.25531914893617,1.41030275643922,0.298462513869076,137.4213,6151.9148,2286.5256,0,1934,0.0212427191436291,40.4850068092346,0.25,0.5,2,16
"2903",1555,2143,2506,3188,3821,3386,0.119775201966983,0.259809523809524,0.179647027833875,1.27214684756584,0.207839418365734,-47.4180000000001,6396.7673,2299.6764,30,1913,1.77635683940025e-15,43.4292036294937,0,0,0,32
"2904",1204,1740,2065,2852,3775,3190,0.160056945291845,0.316674714308708,0.240061006609049,1.38111380145278,0.292808219178082,101.5908,5661.4754,2105.2458,30,1940,0.0131753943860531,42.1801578998566,-0.25,0.25,1,128
"2905",1238,1664,1937,2626,3611,3067,0.150997150997151,0.346998388396454,0.226470910485373,1.35570469798658,0.301730353280461,19.0292000000002,5356.8065,1978.7495,40,1997,0.0235658623278141,41.0730092525482,0.25,0.5,2,16
"2906",995,1382,1649,2558,3838,3420,0.216068457333016,0.45536519386835,0.324064171122995,1.55124317768344,0.398942956078003,174.5867,5143.9867,1752.7745,10,2239,0.153456553816795,40.7633061408997,-3.25,4.25,12,4
"2907",979,1376,1555,2209,3088,2621,0.17375132837407,0.389517569982132,0.26059237614557,1.42057877813505,0.330174456170579,63.5019000000003,4467.6269,1643.9276,30,1985,0.0300372242927551,41.2704048156738,-1.375,1.625,7,2
"2908",1719,2384,2851,3803,4643,4098,0.14307183648933,0.296850639226692,0.214591629724247,1.3339179235356,0.239124633039765,73.6511000000002,7494.8962,2683.0909,25,1924,0.0166651234030724,41.8584072589874,-0.375,0.375,1,16
"2909",1053,1481,1728,2415,3212,2731,0.165821868211441,0.351478563388929,0.248702787498492,1.39756944444444,0.300404858299595,84.3648,4804.3045,1771.1755,30,1929,0.0117845674976707,42.6438055038452,0,0.25,2,2
"2910",1169,1517,1673,2452,2808,2088,0.188848484848485,0.523029407815228,0.283238395346019,1.46563060370592,0.253291675965186,205.0336,4559.5393,1888.7882,35,1788,0.0372505597770214,42.9655561447144,-0.375,0.875,3,1
"2911",1166,1551,1757,2417,3215,2700,0.158121705797796,0.391459074733096,0.237154150197628,1.37564029595902,0.293242156074014,38.2805000000001,4867.4621,1819.1763,0,1804,0.0686105638742447,43.1842249631882,0.375,1.625,5,2
"2912",1065,1516,1586,2221,2989,2443,0.166798003677436,0.423276896413811,0.250164149704531,1.40037831021438,0.306666666666667,30.2017000000001,4495.5013,1727.8204,35,1818,0.0605933144688606,43.1509040594101,-0.125,1.375,4,1
"2913",1152,1661,1559,2247,2369,1695,0.180767209668944,0.580688723835246,0.271115197688165,1.44130853110969,0.206211812627291,117.3827,4207.6258,1790.6156,0,1805,0.0131753943860531,39.9658603668213,-0.25,0.25,1,128
"2914",1525,2009,2266,2934,3840,3046,0.128461538461538,0.327868852459016,0.192673781367176,1.29479258605472,0.25777923354078,-38.9266,5984.1573,2377.3518,0,1820,0.0529833734035492,39.5022130012512,0.125,1.125,5,32
"2915",1763,2530,2974,3622,4452,3949,0.0982413583990297,0.196494632785493,0.147350867884484,1.21788836583726,0.199030433611635,-157.4545,7434.6422,2684.3162,25,1872,0.0186317432671785,42.9655561447144,0.5,0.5,1,4
"2916",1679,2278,2598,3286,4104,3425,0.116927260367097,0.273776362912853,0.175375987764466,1.26481909160893,0.224709042076992,-78.5152999999999,6682.707,2543.8102,35,1886,0.0186317432671785,42.9655561447144,-0.5,0.5,1,128
"2917",1532,2222,2698,3188,3946,3520,0.0832483860006796,0.155318879168252,0.124861972309522,1.18161601186064,0.18783865141481,-180.0854,6600.8876,2377.6906,20,1810,0.0186317432671785,42.9655561447144,0.5,0.5,1,1
"2918",1235,1848,2143,2764,3518,2847,0.126553902588139,0.24408458454524,0.189811512990321,1.28978068128791,0.242889948772302,7.36549999999994,5546.0018,2172.842,15,1778,0.0377128832042217,43.3185464143753,-0.125,0.875,3,1
"2919",1349,1848,2198,2537,3315,2847,0.0715945089757128,0.151109922439155,0.107380424453595,1.15423111919927,0.202612007981135,-218.3243,5405.9361,2019.1484,15,1763,0.0372505597770214,42.9655561447144,0.375,0.875,3,2
"2920",842,1130,1334,1819,2346,1917,0.153821757056771,0.345540039897407,0.230696052005708,1.36356821589205,0.275,55.8418,3597.4396,1384.2437,10,1775,0.0825181677937508,44.1432943940163,0,1.75,7,128
"2921",1153,1576,1866,2211,3273,2720,0.0846210448859455,0.181178447642054,0.126916002452483,1.18488745980707,0.273788674839463,-186.9081,4839.8734,1852.0515,5,1742,0.0579699277877808,43.062029838562,-0.375,1.375,5,2
"2922",1153,1576,1866,2211,3273,2720,0.0846210448859455,0.181178447642054,0.126916002452483,1.18488745980707,0.273788674839463,-186.9081,4839.8734,1852.0515,10,1742,0.0579699277877808,43.062029838562,-0.375,1.375,5,2
"2923",1532,2164,2649,3226,4246,3621,0.0982127659574468,0.189031581706198,0.147306612203217,1.21781804454511,0.231617113850616,-123.9312,6688.4997,2499.3053,20,2023,0.0186317432671785,39.8239636421204,-0.5,0.5,1,16
"2924",1836,2593,3003,3448,4195,3649,0.0689815532475585,0.144536832532155,0.103464310625436,1.14818514818515,0.165601555987774,-296.0521,7242.5009,2688.964,10,1718,0.0186317432671785,39.1804623603821,0.125,0.375,2,64
"2925",1562,2188,2504,2862,3766,3167,0.0667163622810287,0.1450097213221,0.100065219416752,1.14297124600639,0.201275917065391,-287.4264,6161.0293,2352.7607,20,1720,0.0212427191436291,38.914210319519,0.25,0.5,2,64
"2926",1703,2328,2757,3092,4196,3585,0.0572747478201402,0.122040072859745,0.0859047781861698,1.1215088864708,0.206961024018409,-352.0617,6750.4452,2537.9406,0,1710,0.0526559092104435,40.6093616485596,-0.25,1.25,4,8
"2927",1235,1688,2013,2840,3416,2663,0.170410055635689,0.36550870679749,0.255588750386319,1.41082960755092,0.258426966292135,203.5415,5377.0534,2155.2788,15,1888,0.0358276851475239,42.8089542388916,0,0.75,3,1
"2928",1265,1687,2012,2512,3053,2726,0.1105216622458,0.245218244237371,0.165764172836778,1.24850894632207,0.205528134254689,-70.1065999999999,5095.0171,1817.8838,30,1868,0.00589248817414045,42.6438055038452,-0.125,0.125,1,64
"2929",669,952,1041,2055,2078,1502,0.327519379844961,0.771806972141879,0.491199741643791,1.97406340057637,0.332478358448221,525.6575,3282.42,1360.6729,20,2369,0.314183592796326,39.574812412262,1.75,7.25,28,32
"2930",1227,1658,1958,2480,3213,2727,0.117620549797206,0.259623992837959,0.17641094964515,1.26659856996936,0.242699671243473,-54.7171,5077.209,1897.2594,25,1939,0.0186317432671785,39.8239636421204,-0.5,0.5,1,16
"2931",1211,1658,1958,2414,2918,2437,0.104300091491308,0.224387363448479,0.156432246998285,1.23289070480082,0.196882690730107,-62.6813000000001,4877.1046,1862.619,40,1922,0.0506463386118412,40.122462272644,-0.5,1.25,3,16
"2932",726,1042,1315,1757,2732,2272,0.143880208333333,0.262907447061623,0.215785191212368,1.3361216730038,0.350135903138127,8.13460000000003,3693.4035,1392.8704,35,2153,0.0633797720074654,42.2632992267609,0,1.5,4,4
"2933",1191,1688,2038,2442,2934,2625,0.0901785714285714,0.176004182277599,0.13525276196853,1.198233562316,0.180209171359614,-112.3539,4994.0542,1793.3716,20,2071,0.0333209969103336,43.4292036294937,0,0.75,2,1
"2934",941,1454,1733,2410,3407,2945,0.163408158339368,0.29427105972355,0.245082659587305,1.39065204847086,0.32568093385214,72.5873000000001,4880.29,1764.9292,30,2109,0.0186317432671785,42.9655561447144,0.5,0.5,1,1
"2935",647,853,959,1992,2442,1729,0.350050830227042,0.892209362584211,0.524987294595968,2.07716371220021,0.436048221111438,514.7776,3321.2878,1413.5575,45,2400,0.127991855144501,39.223913192749,1.75,3.5,10,64
"2936",577,781,872,2092,2262,1634,0.411605937921727,1.01751459549625,0.617304773148929,2.39908256880734,0.443522654754308,682.3222,3208.2899,1321.2814,55,2507,0.20603321492672,38.7966446876526,-1,4.75,14,64
"2937",645,956,1043,2026,2648,1924,0.320299771912675,0.712835387962292,0.480371395992833,1.9424736337488,0.434841506366838,443.4571,3538.8905,1486.8653,60,2375,0.162387445569038,40.4151206016541,-5.875,6.875,23,32
"2938",906,1319,1570,2254,3261,2762,0.178870292887029,0.350409836065574,0.268270362138842,1.43566878980892,0.350031049472159,99.2471,4549.6504,1673.5413,20,2160,0.0600203424692154,39.304817199707,0.375,1.375,5,32
"2939",1040,1436,1686,2547,2984,2275,0.203401842664777,0.442537006578947,0.305066729656313,1.51067615658363,0.277944325481799,290.557,4659.274,1893.0775,55,2433,0.0657857209444046,39.9658603668213,-0.875,1.875,6,32
"2940",1328,1896,2292,2838,3639,3111,0.106432748538012,0.205851304478962,0.159633563980119,1.23821989528796,0.227111785533637,-73.9843999999998,5808.3507,2164.5627,30,1926,0.0235658623278141,39.5022130012512,0.25,0.5,2,64
"2941",1186,1744,2197,2664,3830,3324,0.0960707673318247,0.167937284234753,0.14409132983647,1.21256258534365,0.270947403351585,-130.4176,5672.4894,2072.0388,35,1782,0.00589248817414045,42.6438055038452,-0.125,0.125,1,16
"2942",665,941,1091,1691,2368,1885,0.215672178289001,0.461467466543609,0.32345013477089,1.54995417048579,0.369181844463718,160.3898,3274.4775,1279.2115,30,2226,0.0941853746771812,41.1354279518127,-0.25,2.25,7,4
"2943",1105,1576,1782,2179,3136,2527,0.100227215349659,0.216490347911441,0.15032184778493,1.22278338945006,0.275315168767792,-135.2957,4678.0475,1844.0434,15,1772,0.0917860493063927,43.3385437726974,-1,2.5,6,1
"2944",1355,1921,2231,2672,3479,2884,0.089944931674485,0.18697532434495,0.134903640256959,1.1976692066338,0.218563922942207,-154.2744,5593.0027,2154.8614,20,1823,0.0395079031586647,43.1074531078339,0.25,1,3,2
"2945",796,1190,1348,2610,3074,2177,0.318847902981304,0.667160076126031,0.478211443728685,1.93620178041543,0.390321121664405,629.9976,4362.1417,1861.9917,5,2394,0.502503752708435,42.7189326286316,-1.625,12.125,48,2
"2946",1558,2164,2597,3199,4050,3563,0.103864734299517,0.212061434408905,0.15578366255499,1.23180592991914,0.218594854821724,-115.532599999999,6574.9982,2381.7247,30,1876,0.0166651234030724,45,-0.375,0.375,1,32
"2947",1428,1927,2348,2873,3667,3115,0.100555449147673,0.209932821497121,0.150818730249928,1.22359454855196,0.219285120532003,-99.1664999999998,5902.3668,2213.5412,0,1846,0.0294542610645294,40.1457138061523,-0.125,0.625,2,16
"2948",1412,2035,2350,2776,3416,3017,0.0831057354662505,0.169397168760935,0.124646444942944,1.18127659574468,0.184876864377385,-190.9311,5788.4397,2109.0602,20,1924,0.0526559092104435,39.9658603668213,0.25,1.25,4,16
"2949",734,998,1141,1789,2122,1597,0.221160409556314,0.517406579367614,0.33168401296707,1.56792287467134,0.300643579528042,227.9984,3252.9798,1332.5475,20,2002,0.186462387442589,43.9620475769043,-5,5.75,19,1
"2950",734,998,1141,1789,2122,1597,0.221160409556314,0.517406579367614,0.33168401296707,1.56792287467134,0.300643579528042,227.9984,3252.9798,1332.5475,40,2002,0.186462387442589,43.9620475769043,-5,5.75,19,1
"2951",1683,2224,2672,3090,3991,3456,0.0725442554668518,0.160756864856549,0.10880694143167,1.1564371257485,0.19795887738256,-260.5747,6561.2631,2428.8895,30,1723,0.0117845674976707,41.0730092525482,0,0.25,2,8
"2952",1441,2056,2395,2797,3720,3102,0.0774268104776579,0.158006446034117,0.116129032258065,1.1678496868476,0.216680294358136,-219.2589,5954.5554,2286.5001,35,1737,0.0300372242927551,39.6996083259583,-0.5,0.75,3,32
"2953",1868,2561,3005,3450,4447,3877,0.0689388071262587,0.148909115245616,0.103400201378669,1.14808652246256,0.193505099302201,-324.478099999999,7369.2191,2716.67,30,1710,0.0117845674976707,39.5022130012512,0,0.25,2,32
"2954",1505,2124,2506,2993,4059,3488,0.088561556646663,0.180571004820171,0.132830257296118,1.19433359936153,0.236557501904037,-203.5785,6364.5444,2362.8495,30,1754,0.0186317432671785,39.1804623603821,0.125,0.375,2,64
"2955",1537,1928,2082,2775,3184,2624,0.142680667078443,0.463173372543778,0.213998970663922,1.3328530259366,0.209266995822256,7.41329999999988,5457.8846,2090.2645,40,1805,0.0176758281886578,44.2146018147469,0.375,0.375,1,64
"2956",1876,2489,2970,3536,4095,3532,0.0869966185059945,0.194181418965281,0.130484899715669,1.19057239057239,0.159235668789809,-170.0941,7181.5362,2676.4115,25,1816,0.0242908541113138,42.8887841701508,0.375,0.625,2,4
"2957",1057,1348,1548,1979,2356,2046,0.122200170116246,0.322556503517437,0.183274273564848,1.27842377260982,0.206967213114754,-37.2759000000001,3974.9108,1454.9607,25,1952,0.079110786318779,43.3766206502914,-0.125,1.875,5,1
"2958",1368,1740,2029,2400,2640,2325,0.0837660871528562,0.21494785631518,0.125634947511006,1.1828486939379,0.130863139858642,-140.972,4861.8175,1783.1433,35,1973,0.0166651234030724,44.9999999999997,-0.375,0.375,1,64
"2959",1299,1772,2198,2696,3825,3296,0.101757253780139,0.202686202686203,0.152620288078455,1.22656960873521,0.270131163871825,-127.4623,5718.1309,2100.3703,35,1960,0.0372505597770214,40.7512588500977,-0.375,0.875,3,16
"2960",829,1205,1313,1929,2382,1961,0.190006169031462,0.428909622615235,0.284965304548959,1.46915460776847,0.289309878213802,128.1294,3698.8989,1407.6335,60,1866,0.0176758281886578,42.6438055038452,0.375,0.375,1,4
"2961",1032,1346,1596,2027,2790,2446,0.118962186033674,0.278856107660455,0.178418655995584,1.27005012531328,0.272229822161423,-76.0289999999999,4250.7453,1527.3302,40,1926,0.0372505597770214,42.9655561447144,0.375,0.875,3,2
"2962",1019,1314,1516,2168,2435,2033,0.176981541802389,0.449965493443754,0.265436287148867,1.43007915567282,0.23259934193875,146.1505,4065.524,1528.8016,55,2083,0.079110786318779,41.8058242797852,0.75,2,5,4
"2963",878,1115,1375,2159,2697,2152,0.22184493491794,0.512418300653595,0.332720328193521,1.57018181818182,0.324656188605108,270.1193,3980.1727,1544.5895,40,2302,0.0588575042784214,42.0003044605255,0,1.25,4,4
"2964",913,1176,1454,2053,2690,2146,0.17080125463359,0.380994784378578,0.256165359942979,1.41196698762036,0.298262548262548,125.0365,3991.9034,1564.5307,20,1951,0.0412245281040668,39.5022130012512,-0.375,0.875,5,64
"2965",1670,2425,2951,3551,4563,3943,0.09227929867733,0.171762281003092,0.13840830449827,1.20332090816672,0.214532871972318,-157.0831,7351.8116,2720.9262,40,1612,0.00589248817414045,42.6438055038452,-0.125,0.125,1,64
"2966",1492,2017,2451,2800,3319,2978,0.0664635307560465,0.138119360455913,0.099685804055984,1.14239086087311,0.150433275563258,-223.8383,5827.5856,2100.9051,30,1609,8.88178419700125e-16,43.4292036294937,0,0,0,128
"2967",868,1193,1294,2318,2487,1760,0.283499446290144,0.716484746711447,0.425190311418685,1.79134466769706,0.315524993387993,472.5867,3901.218,1656.8035,40,2571,0.281312316656113,39.4614191055298,1.25,7,24,64
"2968",1332,1825,2013,2643,2986,2437,0.135309278350515,0.332840236686391,0.20294212391281,1.31296572280179,0.194638927785557,25.5477,5154.3576,2000.0256,35,1906,0.0294542610645294,40.4295082092285,0.125,0.625,2,16
"2969",1367,1886,2259,2770,3548,3013,0.101610658182541,0.210374639769452,0.152400835073069,1.22620628596724,0.221973480282418,-100.9743,5703.8946,2140.628,30,1692,0.00589248817414045,42.6438055038452,-0.125,0.125,1,16
"2970",1414,1986,2426,2901,3933,3271,0.0891683874601089,0.17328177440537,0.133740028155795,1.19579554822754,0.236986947633276,-152.312,6102.226,2339.4221,30,1687,0.0333209969103336,41.8584072589874,0,0.75,2,4
"2971",1626,2259,2676,3293,4341,3689,0.103367398224158,0.215583508036338,0.155038110394505,1.23056801195815,0.237280889268918,-135.7175,6845.9228,2563.6368,25,1673,0.0766789019107819,42.5670335292816,-0.125,1.625,6,2
"2972",1462,2021,2314,3260,3774,2852,0.169716541083602,0.382686084142395,0.254551977755853,1.40881590319793,0.239816031537451,230.9895,6124.6512,2518.2415,20,1649,0,43.4292036294937,0,0,0,64
"2973",1931,2731,3201,3878,4136,3013,0.0956349766916231,0.196745132229003,0.143442333498128,1.2114964073727,0.12743628185907,-14.5021999999997,7510.6256,3198.1849,25,1650,0,43.4292036294937,0,0,0,32
"2974",1058,1443,1730,2281,3369,2757,0.137372226377462,0.291411042944785,0.206032656113673,1.31849710982659,0.321435575603059,-16.8355,4768.7356,1833.8848,35,1848,0.0333209969103336,45,-0.75,1,3,64
"2975",1674,2360,2870,3391,4499,3882,0.0832135441622744,0.161660667742336,0.124810348957917,1.1815331010453,0.221061202334102,-217.6676,7154.9595,2650.992,35,1661,0.0166651234030724,41.8584072589874,0.375,0.375,1,4
"2976",1010,1350,1653,2090,2378,1989,0.116751269035533,0.24639152007217,0.175103512755443,1.26436781609195,0.179856115107914,14.2680000000001,4081.6131,1553.9433,25,2117,0.0424662828445435,42.055802822113,0.125,0.875,4,4
"2977",1378,1916,2311,2799,3882,3298,0.0954990215264188,0.192702574632759,0.143234517170531,1.21116399826915,0.253673502341353,-154.9696,5933.9667,2221.0044,30,1624,0.00589248817414045,39.5022130012512,0.125,0.125,1,32
"2978",1392,1812,2171,2570,3271,2848,0.0841594600295296,0.193426410703898,0.126225877886745,1.18378627360663,0.202131569276001,-175.6984,5390.2674,1979.5548,35,1603,8.88178419700125e-16,40.2876110076904,0,0,0,64
"2979",1245,1710,2004,2440,3068,2720,0.0981098109810981,0.212579229644076,0.147148160647992,1.21756487025948,0.209779179810726,-125.7345,5058.0443,1821.8181,35,1604,0,43.4292036294937,0,0,0,64
"2980",2119,2692,3169,3840,4242,3136,0.0957340562134399,0.240933572710952,0.143590841001498,1.21173871883875,0.144784779382,-65.7922999999994,7554.7665,3177.2443,20,1580,0.0186317432671785,42.9655561447144,-0.5,0.5,1,128
"2981",1554,2084,2448,2961,3858,3232,0.0948419301164725,0.213928273561301,0.142249745817543,1.20955882352941,0.223596574690771,-159.9706,6185.7635,2352.8064,20,1593,0.0176758281886578,42.6438055038452,0.375,0.375,1,1
"2982",1490,1981,2254,2700,3586,3200,0.0900282599919257,0.220792079207921,0.135028761731759,1.19787045252884,0.228082191780822,-227.6173,5780.5128,2062.6175,35,1584,0.0186317432671785,41.3947596549988,-0.5,0.5,1,16
"2983",778,1053,1237,2186,2849,2115,0.277242185217645,0.628643349231584,0.415802541258946,1.76717865804365,0.394517865883505,398.5349,3912.1963,1616.46,60,2485,0.132167145609856,39.278736114502,-3,4,13,64
"2984",1058,1283,1519,2074,2556,2169,0.154467019204008,0.42639827904118,0.231668289967998,1.36537195523371,0.254478527607362,52.8801000000002,4077.4149,1508.9822,0,2288,0.0428721718490124,40.7947096824646,0.25,1,4,8
"2985",1530,1983,2146,2670,2804,2166,0.108803986710963,0.321709233791749,0.163189037682965,1.24417520969245,0.132929292929293,-55.7658999999998,5230.2072,2125.4395,50,2130,0.0649937465786934,39.5928726196289,0.125,1.375,6,32
"2986",1102,1460,1666,2250,2564,2179,0.149131767109295,0.366649924660974,0.2236690923018,1.35054021608643,0.212293144208038,61.7003999999999,4347.0473,1619.1295,30,2070,0.0764539241790771,39.107421875,0.375,1.875,6,64
"2987",1781,2317,2701,3353,4233,3457,0.107697390155269,0.26279725916969,0.161532744239822,1.24139207700852,0.220940294202481,-108.0836,6862.7929,2665.7841,40,1939,0.0131753943860531,39.9658603668213,-0.25,0.25,1,128
"2988",1251,1548,1651,3538,2677,1896,0.363653883214492,1.16123076923077,0.545428268619327,2.14294367050273,0.237060998151571,1084.0259,5115.3595,2092.0545,0,1565,0.00589248817414045,42.6438055038452,-0.125,0.125,1,128
"2989",1425,1915,2338,2734,3544,3106,0.0780757097791798,0.162949551477245,0.117102020699852,1.169375534645,0.205032301938116,-199.458,5770.9425,2107.5472,30,1599,1.77635683940025e-15,40.2876110076904,0,0,0,128
"2990",1507,2119,2561,2931,3883,3460,0.0673707210487983,0.132227860767636,0.101046882111971,1.14447481452558,0.205152079453755,-274.841,6296.231,2266.3998,35,1605,0,43.4292036294937,0,0,0,128
"2991",1344,1950,2284,2800,4020,3557,0.101494885916601,0.200778210116732,0.15222735765562,1.22591943957968,0.275380710659898,-182.412,6029.5759,2154.2885,30,1622,0.00589248817414045,42.6438055038452,0.125,0.125,1,2
"2992",1185,1644,1979,2377,3161,2722,0.0913682277318641,0.185478609376456,0.137036611959142,1.2011116725619,0.229961089494163,-135.4687,4997.879,1850.8663,30,1736,0.0605933144688606,43.7075033187866,0.375,1.375,5,128
"2993",1016,1368,1698,2048,3115,2721,0.0934329951948745,0.189517002382499,0.140130788736154,1.20612485276796,0.294410970288801,-153.0188,4489.8875,1619.4577,40,1649,0.0117845674976707,42.6438055038452,0,0.25,2,2
"2994",1229,1710,2088,2636,3340,2913,0.116003386960203,0.230348886086591,0.173986665255583,1.26245210727969,0.230655858511422,-36.8446999999999,5343.1214,1945.8328,35,1601,0.0131753943860531,42.1801578998566,0.25,0.25,1,4
"2995",1413,2024,2374,2873,3372,2888,0.0951019630264913,0.191319684073307,0.142639352072415,1.21019376579612,0.173686042464323,-104.1695,5809.5612,2178.6349,35,1707,0.0333209969103336,43.4292036294937,0,0.75,2,1
