"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"98",1189,1625,1997,2661,2948,2642,0.142550450837269,0.289880380686283,0.21380272619942,1.33249874812218,0.192315470171891,97.3864000000004,5078.8184,1801.9098,20,1720,0.0841692388057709,39.9346208572388,-0.5,2,6,16,0.288444040036397
"99",869,1210,1412,2429,2707,2249,0.264774798229628,0.579883681149504,0.397110503709489,1.72025495750708,0.314396698227725,426.8815,4218.7439,1565.5696,40,1743,0.0300372242927551,42.8412010669708,0.125,0.625,2,4,0.471537807986406
"100",817,1138,1208,2429,2799,2182,0.33571624965631,0.859738065061259,0.503505154639175,2.01076158940397,0.397055153481408,565.8741,4078.8038,1589.6451,0,1710,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,0.595508421709295
"101",817,1138,1208,2429,2799,2182,0.33571624965631,0.859738065061259,0.503505154639175,2.01076158940397,0.397055153481408,565.8741,4078.8038,1589.6451,0,1710,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,0.595508421709295
"102",816,1137,1208,2293,2214,1783,0.309911453870323,0.792665108123904,0.46480079965729,1.89817880794702,0.293980128579778,515.9107,3725.4624,1413.3312,5,1696,0.0235658623278141,42.6438055038452,0.25,0.5,2,1,0.4409057706355
"103",991,1316,1499,2017,2563,2313,0.147326507394767,0.361782371839642,0.220958339257785,1.34556370913943,0.261939931068439,-1.89350000000007,4069.0265,1415.0458,20,1694,0,43.4292036294937,0,0,0,128,0.392861538461538
"104",1116,1486,1828,2362,2789,2514,0.12744630071599,0.269098971981455,0.191146641212266,1.29212253829322,0.208143816330951,12.728,4661.9468,1641.4138,0,1695,0.0343457013368607,43.1842249631882,-1.625,1.625,4,2,0.312181916621548
"105",1116,1486,1828,2362,2789,2514,0.12744630071599,0.269098971981455,0.191146641212266,1.29212253829322,0.208143816330951,12.728,4661.9468,1641.4138,20,1695,0.0343457013368607,43.1842249631882,-1.625,1.625,4,2,0.312181916621548
"106",1060,1560,1868,2718,3225,2731,0.185346707370257,0.355529529864481,0.277989752534612,1.45503211991435,0.266444139014333,232.4812,5093.9323,1887.9359,35,1640,0.0186317432671785,44.5363523960114,-0.125,0.375,2,128,0.399626975557083
"107",631,922,973,2687,2739,1939,0.468306010928962,1.1295637274285,0.702363065155033,2.76156217882837,0.475754310344828,1012.5071,3894.5881,1615.9734,0,1817,0.0847799479961395,43.2318080663681,-0.75,2,7,2,0.713535353535353
"108",819,1242,1523,2279,2715,2335,0.198842714360863,0.35825988058004,0.298224852071006,1.49638870650033,0.281264747522416,239.5743,4219.3409,1533.8914,10,1675,0.343735635280609,42.0695006847382,-2.25,9,25,4,0.421847351657426
"109",1068,1451,1724,2245,2669,2369,0.131267321743512,0.28438864628821,0.196876180879204,1.30220417633411,0.2151149556112,9.64749999999998,4442.0866,1588.8262,5,1585,0.0474716164171696,44.3389568328857,0.125,1.125,4,128,0.322635711847047
"110",1065,1544,1961,2421,2390,2180,0.104974897307166,0.185468913797274,0.157444381061038,1.23457419683835,0.0985980234428867,33.9935000000003,4581.4172,1634.6715,0,1427,0.0647275745868683,42.6438055038452,3.125,3.875,12,8,0.147880041365047
"111",1067,1374,1739,2191,2717,2380,0.11501272264631,0.244403590353628,0.172497137768732,1.25991949396205,0.219479353680431,-20.3439,4404.6788,1595.2273,0,1445,0.0353406183421612,44.2146018147469,-0.875,1.125,3,128,0.329182093571188
"112",1271,1686,2077,2492,2832,2446,0.0908295031735609,0.191332411249424,0.136229346755663,1.1998074145402,0.153799144428601,-78.2936999999998,4986.7267,1855.4851,30,1499,0.433493793010712,41.622162103653,-4.25,11,31,4,0.230675221509319
