"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","elevation","ndvi","evi","satvi","tndvi","sr","ndsvi","Latitude","folded_aspect_ns","brightness","greenness","wetness","slope","tpi","tri","roughness","flowdir","index57","green_ndvi","moisture_index","SLA_index","cluster","weights"
"626",990,1320,1759,2276,3275,2416,1414,0.128128872366791,0.239086200517943,0.451683384645943,56.4064436183395,1.29391699829449,0.301152165276122,41.6348246,171.027374267578,4283.2768,-729.4658,-2945.4633,9.10674953460693,1.75,4,11,4,0.15094008082938,0.265850945494994,-0.179967573410196,0.545149700598802,"2",0.130704461285286
"627",1032,1317,1647,2143,3323,2744,1367,0.130870712401055,0.289314045730285,0.505784126345438,56.5435356200528,1.30115361262902,0.337223340040241,41.7136552,146.309936523438,4223.9904,-871.4936,-3167.518,1.72100615501404,-0.125,0.625,2,4,0.0954343167957804,0.238728323699422,-0.215879985364069,0.488043725802778,"2",0.0441507570097764
"628",774,1017,1222,2248,2790,2139,1992,0.295677233429395,0.679290254237288,0.586168224299065,64.7838616714698,1.83960720130933,0.390827517447657,41.79230409,66.8014068603516,3701.7778,-240.1118,-2599.3661,3.63139343261719,1,1.75,6,128,0.132075471698113,0.377029096477795,-0.10758237395792,0.66884855697709,"1",0.121943556856298
"629",1037,1387,1739,2270,3119,2734,1460,0.132451983038164,0.269406392694064,0.426057425131213,56.6225991519082,1.30534790109258,0.284067517496912,41.55298299,156.801406860352,4329.7295,-843.8538,-2973.348,1.8175220489502,-0.25,0.75,2,4,0.0657782333845891,0.24145474432595,-0.157543143440341,0.507489380728817,"1",0.0382029547809798
"630",752,961,1125,2213,2619,2052,2095,0.325943678849611,0.818291215403129,0.598477767392175,66.2971839424805,1.96711111111111,0.399038461538462,41.80831645,78.690071105957,3556.4748,-166.0772,-2451.0796,2.43313884735107,-0.375,1.125,3,1,0.121387283236994,0.394454946439824,-0.084023178807947,0.696569090336796,"1",0.107617960823076
"631",927,1264,1643,2202,2843,2259,1487,0.145383615084525,0.273563668395811,0.401203610832498,57.2691807542263,1.34023128423615,0.267498885421311,41.54380783,128.659805297852,4017.9521,-635.5056,-2575.4283,6.09147787094116,-0.375,2.375,9,2,0.114464915719326,0.270628967109059,-0.127056491575818,0.564325986673501,"2",0.033091113590847
"632",1250,1659,2035,2551,3577,3111,1435,0.112516354121239,0.239465379617598,0.412115812917595,55.6258177060619,1.25356265356265,0.274768353528154,41.69944553,135,4989.7882,-1060.8254,-3365.8716,2.36199140548706,0.125,0.875,3,2,0.069677033492823,0.21187648456057,-0.16742819843342,0.495724834823164,"1",0.0666095754129524
"633",1063,1471,1908,2719,3489,2612,1661,0.175275556516101,0.32725365184408,0.439370078740158,58.7637778258051,1.42505241090147,0.292940522512507,41.66202544,61.8583984375,4816.2147,-623.4088,-3119.9716,11.4853706359863,2.25,5,18,128,0.143746926733322,0.297852028639618,-0.124033505154639,0.601548672566372,"2",0.120282529251328
"634",903,1214,1468,2101,2460,1914,1700,0.177360605211544,0.382477341389728,0.37877052310042,58.8680302605772,1.43119891008174,0.252545824847251,41.41708756,43.4088592529297,3708.2533,-500.383,-2137.1896,11.9812116622925,-0.625,5.125,18,64,0.12482853223594,0.267571644042232,-0.0787108090331068,0.621230041395624,"1",0.108524773832607
"635",1205,1612,1976,2471,3328,2924,1417,0.111310996177198,0.233909838389566,0.382316900744651,55.5655498088599,1.25050607287449,0.254901960784314,41.41789821,123.690071105957,4789.5671,-1002.7614,-3107.745,1.72100615501404,0.125,0.625,2,4,0.0646193218170186,0.210384521185403,-0.147784100707018,0.504285714285714,"1",0.10113797681943
"636",1101,1504,1908,2414,3151,2893,1572,0.117075428042573,0.225671215770226,0.368514675363178,55.8537714021287,1.26519916142558,0.245700731369836,41.87810532,93.9909133911133,4597.9719,-925.9976,-3016.4781,10.1818943023682,0.5,4,12,1,0.042686962276638,0.23226135783563,-0.132434860736748,0.502811914184545,"1",0.135770715984589
"637",1195,1645,2051,2685,3491,3066,1650,0.133868243243243,0.262874201840949,0.389715832205683,56.6934121621622,1.30911750365675,0.259833994947672,41.82790693,90,5037.3911,-937.5008,-3283.1846,1.90915238857269,0,0.75,2,1,0.0648162269330487,0.240184757505774,-0.13050518134715,0.524721516513582,"1",0.108634647413128
"638",1225,1643,2131,2617,3427,2979,1590,0.102358887952822,0.195447599131344,0.349734640640461,55.1179443976411,1.22806194274988,0.233177401943145,41.84724687,90,5002.6273,-1006.211,-3177.0864,0,0,0,0,128,0.0699344364658133,0.228638497652582,-0.134017207147584,0.512133072407045,"1",0.0935334367278632
"639",1110,1427,1790,2243,3382,2718,1361,0.112323332506819,0.24307791371539,0.461672305461576,55.6161666253409,1.25307262569832,0.307811291569992,40.56639681,51.7098388671875,4430.2832,-926.6414,-3134.6847,5.75962066650391,0.5,2.25,8,32,0.108852459016393,0.222343324250681,-0.202488888888889,0.497559893522626,"2",0.270653838651612
"640",1007,1412,1998,2648,3593,2349,1527,0.139905294877314,0.229373985461218,0.427881606009121,56.9952647438657,1.32532532532533,0.285279914147737,40.61767185,14.0362548828125,4740.3153,-607.5832,-3081.2699,3.93109583854675,-0.375,1.625,5,64,0.209357118815214,0.304433497536946,-0.151418041980452,0.609155739590522,"2",0.173571683206803
"641",1162,1568,2045,2682,3275,2457,1531,0.13475777448699,0.255290157101635,0.346771919932337,56.7378887243495,1.31149144254279,0.231203007518797,40.6210013,9.16234683990479,4844.0492,-733.1388,-2816.1729,7.45400953292847,0.25,3.25,9,128,0.142707606420098,0.262117647058824,-0.0995467517206648,0.595735228787206,"2",0.171834901408658
"642",1187,1513,1789,2173,2827,2284,1366,0.0969207470974255,0.23967045312695,0.337268493447417,54.8460373548713,1.21464505310229,0.224870017331023,40.42120064,60.9454040527344,4246.5703,-903.602,-2443.4878,4.90379238128662,-0.875,1.875,7,16,0.106241440031305,0.179055887140532,-0.1308,0.533513380800393,"2",0.417380606213232
"643",1283,1613,2042,2378,2958,2416,1554,0.0760180995475113,0.167714884696017,0.274772522747725,53.8009049773756,1.16454456415279,0.1832,40.43817881,103.570434570312,4613.0639,-981.4944,-2531.0539,7.08572673797607,-0.125,2.875,9,1,0.100855973204317,0.191681282886495,-0.108695652173913,0.533423059668013,"2",0.316094827702312
"644",1344,1735,2074,2378,3043,2740,1499,0.0682839173405211,0.160236137465739,0.284025403028823,53.4141958670261,1.14657666345227,0.18936877076412,40.47287784,98.1301040649414,4766.8786,-1146.9778,-2725.3696,5.05115270614624,0.375,2.125,6,1,0.0523949507176206,0.156333576464867,-0.122671093894115,0.493975903614458,"2",0.284084299299307
"645",1121,1448,1805,2441,2930,2367,2163,0.149788035798399,0.326857847671909,0.356350966107064,57.4894017899199,1.35235457063712,0.237592397043295,40.84126131,114.775146484375,4426.9775,-703.418,-2578.9726,6.80408954620361,2.625,3.125,10,8,0.10628657730791,0.25533556184109,-0.0910444982312419,0.585091083413231,"1",0.194847496489713
"646",1021,1409,1812,2258,2755,2552,1807,0.10958230958231,0.20370877866082,0.309688013136289,55.4791154791155,1.24613686534216,0.206481278738778,39.30425926,144.462326049805,4240.6527,-831.2434,-2591.1096,4.10029363632202,-1,1.75,6,8,0.0382513661202186,0.231524406872103,-0.0991422302014762,0.517415215398717,"1",0.0563357364858284
"647",1498,2025,2511,3167,4122,3562,1893,0.115533638605143,0.234319188455494,0.364287329464084,55.7766819302571,1.26125049780964,0.242876526458616,40.07880565,90,6034.9788,-1193.029,-3796.6783,1.43209624290466,0,0.5,2,16,0.0728787090057262,0.219953775038521,-0.131019344217314,0.521488555903178,"1",0.159584531981315
"648",1388,1896,2343,2861,3928,3332,1879,0.0995388162951576,0.198924731182796,0.379095910069361,54.9769408147579,1.22108408023901,0.252750757454951,40.03824941,63.4349365234375,5584.7658,-1181.9614,-3616.887,2.13429999351501,0.375,0.875,3,32,0.0820936639118457,0.202858944713054,-0.157166003829725,0.504140969162996,"1",0.170639945472258
"649",1051,1393,1718,2125,3134,2823,1901,0.105906843611762,0.223552674942327,0.437712519319938,55.2953421805881,1.23690337601863,0.291838417147568,39.67992367,180,4245.5261,-965.8712,-3039.2403,0.954841256141663,0.375,0.375,1,4,0.0522074869900957,0.208072768618533,-0.191861570640806,0.467958599427439,"1",0.0461471993045099
"650",1698,2122,2501,3037,4050,3434,1807,0.0967858432647165,0.252401582218874,0.354651606502328,54.8392921632358,1.21431427429028,0.236452450007632,38.65877187,90,6013.3772,-1344.8814,-3608.9494,1.01777750994864e-13,0,0,0,32,0.0823089257081774,0.177359953479356,-0.142937773387893,0.511710193765796,"1",0.58564915861208
"651",919,1297,1681,2282,3084,2461,1473,0.151652788291698,0.274354058248882,0.441611583254643,57.5826394145849,1.3575252825699,0.294438614900315,41.90650397,171.869903564453,4186.1059,-665.0686,-2854.3935,6.72136926651001,0.625,2.625,9,4,0.112353471596032,0.275216540933222,-0.149459560193813,0.550941574118783,"2",0.0186995618853399
"652",797,1120,1444,2352,3170,2549,1583,0.239199157007376,0.450441512054767,0.561057536027739,61.9599578503688,1.62880886426593,0.374078890333767,41.92489885,83.2901611328125,4062.2989,-430.029,-3054.7044,8.11811637878418,-2.375,3.875,14,8,0.108585417030949,0.354838709677419,-0.148134733792104,0.589030803906837,"2",0.0125851079676949
"653",820,1173,1541,2525,3470,2703,1820,0.242006886374816,0.437566702241195,0.577372044298114,62.1003443187408,1.63854639844257,0.384953103173019,41.93158004,102.011474609375,4343.0798,-427.9468,-3328.8315,21.8228321075439,-3.375,9.375,34,1,0.124250769479994,0.365603028664143,-0.157631359466222,0.594957587181904,"2",0.0153724224798132
"654",714,877,1226,2186,2834,2159,1881,0.281359906213365,0.573065902578797,0.594015515330624,64.0679953106682,1.78303425774878,0.396059113300493,42.0254325,105.361618041992,3596.4266,-221.7682,-2693.1365,21.4654979705811,-2,9.25,29,2,0.135189264970959,0.4273587985635,-0.129083665338645,0.645790251107829,"2",0.110563100654402
"655",791,1065,1394,1903,2847,2371,1550,0.154382772217167,0.293507092607542,0.513851231875516,57.7191386108584,1.36513629842181,0.342607875501061,41.87537154,98.1300964355469,3603.7763,-643.8934,-2759.8168,14.8510627746582,3.375,7.125,22,8,0.0912226906860866,0.282345013477089,-0.198736842105263,0.505444887118194,"2",0.0492529148699396
"656",834,1046,1398,2076,3189,2568,1483,0.195164075993092,0.402612826603325,0.585613079019074,59.7582037996546,1.48497854077253,0.390451275343362,41.84431289,125.537673950195,3843.2376,-592.937,-3107.9291,4.10029363632202,-2.375,3.375,10,8,0.107868681605003,0.329916720051249,-0.211396011396011,0.523449319213313,"1",0.0496391832659992
"657",1056,1342,1704,2456,3732,3522,1737,0.180769230769231,0.394875026254988,0.559551181826543,59.0384615384615,1.44131455399061,0.373068432671082,41.8751,14.0362434387207,4700.4216,-910.8244,-3861.2646,1.96786379814148,-0.125,0.875,2,64,0.0289495450785773,0.293312269615587,-0.206205559146736,0.469957902793724,"1",0.162587710227921
"658",798,1033,1356,2113,2832,2509,1692,0.218218506774287,0.443728018757327,0.52859018741793,60.9109253387143,1.55825958702065,0.35243553008596,41.9259,99.1623458862305,3743.6052,-507.2256,-2817.4835,7.45400953292847,2,3.5,11,2,0.0604755663733383,0.343293070565798,-0.145399393326593,0.546701164294955,"1",0.132753577239358
"659",1082,1441,1780,2613,3355,2713,1819,0.189619849760983,0.402104653407994,0.460033102911109,59.4809924880492,1.46797752808989,0.306718597857838,41.53253698,39.4724731445312,4672.741,-657.9734,-3092.4018,10.3993511199951,2.125,4.875,16,32,0.105800922874094,0.289097187962506,-0.124329758713137,0.581571333184954,"1",0.315827014865175
"660",1266,1845,2430,3454,4447,3702,1694,0.174031271244052,0.299765807962529,0.439912758996728,58.7015635622026,1.42139917695473,0.293296495564927,41.361659,132.95458984375,6145.8084,-859.5134,-4208.1874,9.37478256225586,1,4,13,1,0.0914222604000491,0.303642196640876,-0.125680293633717,0.563274624918461,"1",0.221670469151269
"661",1084,1334,1532,2013,2360,2072,1559,0.135684062059238,0.39092977893368,0.319075144508671,56.7842031029619,1.31396866840731,0.212744090441932,41.464303,80.837646484375,3786.413,-733.0306,-2072.6538,7.45400953292847,-0.75,3.75,13,32,0.0649819494584837,0.202868240215118,-0.0793505602561171,0.558546059933407,"1",0.213141379837208
"662",918,1125,1379,1883,2480,2193,1881,0.15450643776824,0.384967919340055,0.42790516906335,57.725321888412,1.36548223350254,0.285307074371599,41.623126,55.0079650878906,3540.74,-659.0288,-2340.4309,5.80822277069092,-0.875,2.375,8,64,0.0614166488337257,0.251994680851064,-0.136832454732982,0.527155655095185,"1",0.295437107257985
"663",1661,2131,2491,3300,3170,2859,1694,0.139699533759282,0.349339321184904,0.179899319968206,56.9849766879641,1.32476916900843,0.119943472884649,41.486191,90,5890.1401,-975.4154,-2619.2499,0,0,0,0,16,0.0515840106153591,0.215245811084515,0.0200927357032458,0.616822429906542,"1",0.128708469828533
"664",1224,1582,1936,2441,3126,2790,1425,0.115375828192826,0.258815088150882,0.352592592592593,55.7687914096413,1.26084710743802,0.235084946661399,41.66555,56.3099365234375,4680.3394,-961.0266,-2888.5456,1.72100615501404,0.5,0.75,3,32,0.0567951318458418,0.213522247079294,-0.12304652416023,0.51650444350402,"1",0.322048187659701
"665",1332,1754,2116,2767,3193,2996,1692,0.133319680524268,0.297314578005115,0.30426593841228,56.6659840262134,1.30765595463138,0.202863062723677,41.658234,135,5132.674,-968.8144,-2947.4131,0.337614715099335,0.125,0.125,1,8,0.0318306673129746,0.224065472240655,-0.0714765100671141,0.541275430359937,"1",0.222689872883354
"666",1389,1634,1920,2449,2725,2445,1778,0.121080338750286,0.372273047149894,0.259928963513077,56.0540169375143,1.27552083333333,0.173304628632939,41.403689,80.5376892089844,4612.3461,-921.3298,-2343.2313,5.78883218765259,-0.375,2.375,7,16,0.0541586073500967,0.199608131276023,-0.0533436412833398,0.561053837342497,"2",0.208580867984179
"667",903,1056,1316,1694,2033,1779,1286,0.125581395348837,0.335284725918041,0.321092700403045,56.2790697674419,1.28723404255319,0.214093759331144,40.11152169,90,3183.4805,-612.8144,-1813.2955,2.3859441280365,0.125,0.875,3,16,0.0666316894018888,0.232,-0.090957874966461,0.547334410339257,"2",0.161962103378046
"668",920,1204,1456,1867,2163,1891,1314,0.123683418597653,0.277402807775378,0.292996270203067,56.1841709298826,1.28228021978022,0.195357833655706,40.1992487,33.6900634765625,3471.0808,-646.8246,-1912.3543,5.15065240859985,1.25,2.5,9,64,0.067094227923039,0.215890589384565,-0.0734491315136476,0.557812966835972,"2",0.0922905931760295
"669",1117,1419,1795,2141,2481,2216,1221,0.0879065040650406,0.190759730951593,0.240617327253595,54.395325203252,1.19275766016713,0.160430308699719,40.408504,71.5650482177734,4074.4093,-845.648,-2182.937,4.52022743225098,-0.75,2,6,128,0.0564189908452204,0.202808988764045,-0.0735612289052358,0.533782099227125,"2",0.112437018917569
"670",1102,1475,1892,2588,3122,2874,1300,0.155357142857143,0.306553911205074,0.367932994316482,57.7678571428571,1.36786469344609,0.245313123254886,40.30658,161.565048217773,4692.1094,-781.8576,-2980.1303,0.754894495010376,0.25,0.25,1,4,0.0413609072715143,0.273935515628846,-0.0935201401050788,0.543013008812421,"2",0.0722811319318802
"671",870,1082,1414,1732,2250,1957,1408,0.101080737444374,0.215330444203684,0.342202210397053,55.0540368722187,1.22489391796322,0.228165938864629,40.439473,79.9920196533203,3324.8014,-681.237,-2066.2828,4.11407518386841,-0.25,1.75,5,1,0.0696458283812693,0.230987917555082,-0.130085384229031,0.513794126371996,"1",0.0867932080343086
"672",920,1163,1584,2043,2422,2177,1398,0.126550868486352,0.246880378657487,0.313740172220142,56.3275434243176,1.28977272727273,0.209186220668997,40.466997,116.565048217773,3732.2214,-649.4952,-2249.4219,1.06752026081085,0.5,0.5,1,4,0.0532724505327245,0.274485339987523,-0.0848824188129899,0.54320659399096,"2",0.0496346420298441
"673",1162,1524,1940,2454,3127,2768,1261,0.116977696859354,0.238847583643123,0.351356684755797,55.8488848429677,1.26494845360825,0.234260903887902,40.23791,135,4642.5584,-906.7434,-2904.9307,2.69895100593567,-0.75,1.25,4,16,0.0608990670059372,0.233785822021116,-0.120587708296004,0.521240441801189,"2",0.136931254345839
"674",1331,1814,2396,2830,2952,2852,1293,0.0830463069269039,0.150183403695758,0.155931569598953,54.1523153463452,1.18113522537563,0.103964098728497,40.35123,78.6900634765625,5231.2727,-1029.722,-2643.3228,1.21711814403534,-0.5,0.5,2,64,0.0172294968986906,0.218776916451335,-0.0210999654098928,0.539253048780488,"1",0.0648250595392973
"675",1096,1472,1867,2382,2952,2743,1286,0.121204989409273,0.239981360671016,0.337690631808279,56.0602494704636,1.27584359935726,0.225150446150654,40.33178,90,4475.752,-872.3306,-2797.901,0.954841256141663,0.375,0.375,1,16,0.0366988586479368,0.236118318629995,-0.106861642294713,0.516702819956616,"1",0.0542848985899043
"676",872,1134,1460,1900,2267,2040,1613,0.130952380952381,0.266925503518563,0.324748490945674,56.547619047619,1.3013698630137,0.216528038636973,40.298381,180,3498.2882,-626.5038,-2097.0337,0.954841256141663,0.125,0.375,2,4,0.0527048990016253,0.252471984179301,-0.0880729541636669,0.542857142857143,"2",0.0838507245123074
"677",875,1086,1417,1804,2297,2004,1459,0.120149022042844,0.258378955801843,0.35536411360883,56.0074511021422,1.27311220889203,0.236941303177167,40.58297,135,3397.7425,-649.0366,-2120.2923,2.36199140548706,0.625,1.125,3,4,0.0681236921646129,0.248442906574394,-0.120214581809315,0.527331189710611,"1",0.183143539726625
"678",906,1141,1466,1906,2293,2001,1597,0.130486358244365,0.281473899692938,0.329964090969544,56.5243179122183,1.30013642564802,0.22000532056398,40.597627,117.645973205566,3519.4172,-629.2804,-2084.4796,5.64121961593628,-0.375,2.375,8,2,0.0680018630647415,0.251066622907778,-0.0921648011431293,0.549754831266224,"2",0.0818932536332687
"679",1966,2435,2836,3370,3231,2652,1475,0.0860457621656461,0.236618220489188,0.0976514215080346,54.3022881082823,1.18829337094499,0.0651063128399538,41.058572,90,6283.8568,-1240.6002,-2372.5368,0.954841256141663,0.375,0.375,1,16,0.098419173890872,0.161068044788975,0.0210574155430995,0.614067055393586,"1",0.171210255550266
"680",719,1004,1277,2291,2294,1787,2316,0.284192825112108,0.555738243998685,0.427131457370853,64.2096412556054,1.79404855129209,0.284794175301036,38.93219499,98.4711303710938,3558.8897,-107.6376,-2040.6226,11.1993427276611,-1.375,4.625,13,16,0.124234256309728,0.390591805766313,-0.000654307524536532,0.747715404699739,"2",0.136945828418163
"681",898,1228,1547,2464,2751,2367,1791,0.228621291448517,0.457402234636871,0.420146562754449,61.4310645724258,1.59276018099548,0.280130293159609,42.588761,63.4349365234375,4134.5624,-412.9804,-2570.4573,1.06752026081085,-0.5,0.5,1,64,0.0750293083235639,0.33477789815818,-0.0550335570469799,0.629535002554931,"1",0.281138919095485
"682",1038,1420,1781,2365,3295,2788,781,0.140858658948384,0.277197645718625,0.447355461439968,57.0429329474192,1.32790567097136,0.298266351457841,43.00755,71.5650482177734,4474.619,-827.3028,-3119.2645,3.76924395561218,-0.5,1.5,6,1,0.0833470327141213,0.249669749009247,-0.164310954063604,0.517618734952944,"2",0.732868961630499
"683",720,964,1299,1849,2242,1806,1376,0.174714104193139,0.323986804901037,0.399407030919102,58.7357052096569,1.423402617398,0.266308952273369,42.52375,171.869903564453,3235.1946,-415.455,-2046.4484,1.6876049041748,0.125,0.625,2,4,0.107707509881423,0.314610735869179,-0.0960645318992911,0.59549114331723,"2",0.622876479464254
"684",812,1127,1406,2159,2840,2392,1823,0.211220196353436,0.417776298268975,0.506534793359237,60.5610098176718,1.53556187766714,0.337729627885068,42.6895,71.5650634765625,3820.6466,-505.3798,-2729.0977,0.754894495010376,0.25,0.25,1,16,0.0856269113149847,0.314059646987218,-0.13622724544909,0.568457082675092,"1",0.33988486463558
"685",719,1014,1240,2192,2644,2109,1630,0.277389277389277,0.56125456903667,0.542154717466856,63.8694638694639,1.76774193548387,0.361483007209063,42.24643,90,3610.8547,-256.4438,-2488.9108,0.954841256141663,0.375,0.375,1,1,0.112560488112771,0.367436057392389,-0.0934656741108354,0.654523738429382,"1",0.293640785448484
"686",828,1083,1303,2088,2685,2216,1621,0.231495134178708,0.530835812821206,0.519744264761188,61.5747567089354,1.60245587106677,0.34653961885657,42.167231,45,3655.675,-447.6294,-2535.4336,0.337614715099335,-0.125,0.125,1,128,0.0956947561722098,0.316934720908231,-0.125078566939032,0.593350383631714,"1",0.334514555254178
"687",744,1037,1292,1854,2691,2177,1755,0.178639542275906,0.348894959026571,0.526798041922932,58.9319771137953,1.43498452012384,0.351242781822747,42.42464,164.744888305664,3435.3398,-551.1184,-2567.2738,2.71992325782776,0.125,1.125,3,4,0.105587510271159,0.282601176063646,-0.184158415841584,0.534447967714039,"1",0.391169631566175
"688",735,997,1225,1886,2667,2219,1622,0.2124718739955,0.443683715935025,0.555684007707129,60.623593699775,1.53959183673469,0.370503597122302,42.20984,165.963760375977,3413.5981,-491.5816,-2586.6262,1.96786379814148,0,0.75,3,8,0.0916905444126074,0.308359347901491,-0.171535251482539,0.547619047619048,"1",0.441194897301855
"689",877,1127,1463,2248,2483,1953,1709,0.211533279439504,0.441060793347567,0.387685290763968,60.5766639719752,1.53656869446343,0.258489609731374,42.27439,92.12109375,3776.3687,-366.9912,-2192.0236,6.42315101623535,1.375,3.125,9,2,0.119477006311993,0.332148148148148,-0.0496723737053477,0.65807962529274,"2",0.30264323748723
"690",666,946,1080,2085,2615,2016,1692,0.317535545023697,0.703584430131616,0.623055066973346,65.8767772511848,1.93055555555556,0.415426251691475,42.06111,45,3406.4994,-191.1008,-2466.9901,3.37228679656982,-1.375,1.625,6,64,0.129345713668754,0.375783569778951,-0.112765957446809,0.673449612403101,"1",0.51305612347214
"691",681,913,1082,1851,2303,1826,1774,0.26218888510058,0.594005870539163,0.540983606557377,63.109444255029,1.71072088724584,0.360709010339734,42.44084,35.5376777648926,3134.8625,-290.8168,-2144.8848,2.05277514457703,0.25,0.75,3,128,0.115524340033907,0.339363241678727,-0.108810784785749,0.636519944979367,"1",0.466533588518352
"692",618,788,873,1746,2364,1780,1803,0.333333333333333,0.928723404255319,0.690810810810811,66.6666666666667,2,0.460611677479147,42.21344,90,2914.6446,-192.7504,-2236.1846,0.954841256141663,0.375,0.375,1,16,0.140926640926641,0.378058405682715,-0.15036496350365,0.658122879758764,"1",0.333424560545627
"693",693,892,1048,2055,2579,1955,1791,0.32452465356107,0.800095344033053,0.633080634045486,66.2262326780535,1.96087786259542,0.42211193824097,42.19019,116.565048217773,3343.3093,-170.3966,-2416.0613,1.06752026081085,-0.5,0.5,1,128,0.137626819585355,0.394638615541228,-0.113077255071213,0.684315684315684,"1",0.337796056789982
"694",1228,1652,2098,2776,3586,3397,1434,0.13910545752975,0.275385865150284,0.392646670771396,56.9552728764875,1.32316491897045,0.261787473610134,41.14407551,135,5208.2068,-998.3914,-3513.5166,1.6876049041748,-0.125,0.625,3,4,0.0270657310611485,0.253839205058717,-0.127318453316567,0.505186533212011,"1",0.197683977586062
"695",771,1030,1269,2050,2614,2167,1669,0.235311840915939,0.502897617514488,0.519505600617999,61.7655920457969,1.61544523246651,0.346381663662117,41.57433034,70.5599670410156,3550.5303,-406.1606,-2486.8232,8.54372596740723,1.375,3.625,12,128,0.0934950847103116,0.331168831168831,-0.120926243567753,0.59662398137369,"2",0.086035169854264
"696",724,1087,1378,2481,3067,2567,1901,0.2858253433532,0.518327067669173,0.569902148239793,64.29126716766,1.80043541364296,0.379977502812148,41.39846819,36.2538452148438,4066.618,-276.233,-3009.7084,4.43181991577148,1.375,1.875,7,32,0.0887468938587149,0.390695067264574,-0.1056236481615,0.628897338403042,"1",0.0867386471125953
"697",731,957,1204,1982,2850,2256,1621,0.244193345888261,0.522217747348637,0.608953015168331,62.2096672944131,1.64617940199336,0.406018746916626,41.60236027,73.0724868774414,3502.6999,-413.7864,-2751.4339,5.72043323516846,1.625,2.625,9,128,0.116333725029377,0.348758080979925,-0.179635761589404,0.572832369942197,"2",0.0967787260370701
"698",881,1323,1722,2446,3173,2566,1797,0.173704414587332,0.293283642550433,0.444591972219385,58.6852207293666,1.42044134727062,0.296424923391216,41.34581855,67.619873046875,4350.2535,-595.7818,-2968.7228,8.71035480499268,-1.125,3.375,13,16,0.105767555323227,0.297957017776599,-0.129382452393664,0.570429104477612,"1",0.0686794858989005
"699",929,1208,1545,2367,3159,2679,1832,0.210122699386503,0.439995717803233,0.514613667764906,60.5061349693252,1.53203883495146,0.343112244897959,41.3584597,25.559965133667,4212.3705,-574.8474,-3052.5159,6.06376504898071,0.375,2.375,9,128,0.0822199383350462,0.324195804195804,-0.143322475570033,0.560369318181818,"2",0.124653441281486
"700",633,891,998,1945,2334,1817,1928,0.321780496092423,0.742978189235839,0.601350337584396,66.0890248046211,1.94889779559118,0.400960384153661,41.48085173,31.6754760742188,3147.3683,-161.6012,-2182.6125,12.9588422775269,-0.25,5.25,21,32,0.124548301614069,0.371650211565585,-0.0909090909090909,0.690941385435169,"1",0.177881630014782
"701",921,1223,1623,2248,2834,2365,1885,0.161456987858435,0.307609016635496,0.407515423443634,58.0728493929217,1.38508934072705,0.271707426520081,41.40907045,140.906143188477,4038.6261,-605.4734,-2634.8631,9.74803256988525,1.625,4.375,14,8,0.0902096557030198,0.29530394698934,-0.115308933490752,0.563691073219659,"2",0.092456538581077
"702",744,1085,1301,2286,2953,2274,1814,0.274602732088096,0.545645911810326,0.582442120108121,63.7301366044048,1.75710991544965,0.388340385519511,41.55020327,66.9745101928711,3834.2246,-303.1502,-2779.9678,19.9098072052002,5.125,9.375,30,128,0.129902429691984,0.356274102640166,-0.127314372971941,0.639440559440559,"2",0.0801212904856293
"703",702,983,1127,2287,2867,2144,1794,0.339777387229057,0.766182298546896,0.653398422831393,66.9888693614528,2.02928127772848,0.435653480220331,41.56662976,147.52880859375,3671.1134,-136.7144,-2693.2286,3.10963296890259,0.25,1.25,4,2,0.144282578327679,0.398776758409786,-0.112533954210322,0.699174564353409,"2",0.141411988435597
"704",983,1337,1689,2310,2898,2523,1739,0.155288822205551,0.306062099556432,0.395313351498638,57.7644411102776,1.36767317939609,0.263570961412688,41.3374522,135,4214.7879,-696.591,-2717.9517,3.37228679656982,0,1.25,4,16,0.0691754288876591,0.26679462571977,-0.112903225806452,0.548433048433048,"1",0.0726128392856765
"705",764,1052,1302,2390,3145,2339,1829,0.294691224268689,0.6080930024592,0.621585160202361,64.7345612134344,1.83563748079877,0.414436698898134,41.54177711,18.4349365234375,3955.341,-247.8936,-2956.3649,5.26965808868408,2.25,2.75,7,16,0.146973012399708,0.388727484020918,-0.136404697380307,0.656413073331502,"2",0.0805426412895178
"706",717,1052,1287,2355,2804,2144,1935,0.293245469522241,0.568024678225721,0.556153000122205,64.662273476112,1.82983682983683,0.370813981911513,41.53539686,70.2011260986328,3799.2927,-190.1866,-2607.1772,12.4851179122925,-0.875,5.375,18,1,0.13338722716249,0.382447901379513,-0.0870323706144602,0.686388807927718,"2",0.0787481836340011
"707",754,1079,1438,2412,2835,2351,1901,0.252987012987013,0.452098031934645,0.49034749034749,62.6493506493506,1.67732962447844,0.326936578516265,41.04519502,55.3048477172852,3961.9732,-296.4088,-2709.14,7.50614261627197,0.75,3.25,12,128,0.0933281912842268,0.381839014608995,-0.0806174957118353,0.636579572446556,"2",0.228043910261353
"708",1106,1467,1809,2406,3187,2626,1632,0.141637010676157,0.300543697140556,0.413689582707896,57.0818505338078,1.33001658374793,0.27582065652522,40.88371646,42.1376037597656,4506.45,-805.6754,-2916.3838,6.72968864440918,0.5,3,10,64,0.0965078272836745,0.242447714949651,-0.139638834257107,0.54250281848929,"1",0.118406634670544
