"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","split"
"2479",1677,2230,2578,3193,4209,3558,0.106567319355398,0.252691264688964,0.15983713072858,1.23855702094647,0.240312361868278,-147.8483,6661.3326,2503.2315,25,1889,0.0799764767289162,43.9161028862,-0.125,1.875,7,128,TRUE
"2480",1804,2504,2915,3292,4435,3819,0.0607378765909457,0.12994622914656,0.0910994764397906,1.12933104631218,0.206802721088435,-370.8122,7174.9133,2677.2961,0,1710,0.0526559092104435,40.6093616485596,-0.25,1.25,4,8,TRUE
"2481",1658,2160,2406,2754,3669,3060,0.0674418604651163,0.182926829268293,0.101152989051448,1.14463840399003,0.207901234567901,-316.868,5997.9168,2301.8592,0,1735,0.0526559092104435,39.9658603668213,-0.75,1.25,4,16,TRUE
"2482",1838,2419,2814,3142,3518,3212,0.0550705171255876,0.131368151233579,0.0825988416016117,1.11656005685856,0.111181301326595,-333.9787,6578.3462,2352.6545,25,1744,8.88178419700125e-16,43.4292036294937,0,0,0,64,TRUE
"2483",1500,1981,2375,2919,3598,3058,0.10275783906309,0.22972972972973,0.154122202285391,1.22905263157895,0.204754729616608,-94.5000999999999,5946.1703,2230.2903,25,1810,0.0317217446863651,42.2632992267609,-0.25,0.75,2,4,TRUE
"2484",1416,1877,2175,2716,3458,2827,0.110611326927009,0.262774431707791,0.16590003066544,1.24873563218391,0.227764956506302,-80.8447000000002,5561.8083,2158.0616,0,1796,0.0555331110954285,43.2024048566818,0.375,1.375,4,1,TRUE
"2485",1425,2019,2321,3224,3647,2862,0.162849413886384,0.349268971919239,0.244252096294293,1.38905644118914,0.222184986595174,203.9752,6062.0879,2420.5596,15,1888,0.0358276851475239,42.8089542388916,0,0.75,3,1,TRUE
"2486",1703,2431,2824,3489,4133,3618,0.105338191034374,0.216994061215167,0.157994773105251,1.23548158640227,0.188155814287768,-103.7216,7046.1198,2579.7846,30,1876,0.0474716164171696,43.1629515886307,0.625,1.125,3,1,TRUE
"2487",1158,1532,1837,2279,3133,2695,0.107385811467444,0.239332900151614,0.161059152192396,1.24060968971149,0.260764587525151,-103.4184,4796.1254,1765.1485,25,1883,0.0816798806190491,43.1718800067902,0.375,1.875,6,1,TRUE
"2488",981,1222,1443,2356,2771,2109,0.240326401684654,0.62406015037594,0.360442163442558,1.63270963270963,0.315140009492169,352.5445,4209.5818,1698.5872,50,2057,0.112863905727863,41.5599083900452,0,2.75,9,4,TRUE
"2489",735,1056,1131,2419,2671,1938,0.362816901408451,0.871801813997563,0.544148711449092,2.13881520778073,0.405049973698054,667.4431,3883.4994,1606.9533,20,2255,0.139159172773361,42.2554867267609,-1.5,4,10,4,TRUE
"2490",1778,2288,2737,3251,3711,3087,0.0858383433533734,0.202713361728979,0.128746764632212,1.18779685787358,0.15105459057072,-144.780399999999,6563.1662,2525.4969,20,1811,0.0333209969103336,43.4292036294937,0,0.75,2,1,TRUE
"2491",1649,2117,2484,3017,3827,3187,0.0968914742774041,0.23989558016023,0.145324002544761,1.2145732689211,0.212803042307083,-151.2994,6250.8815,2388.9537,20,1844,0.0542733334004879,43.5059756040573,-1,1.5,5,1,TRUE
"2492",1400,1889,2186,2694,3120,2671,0.104098360655738,0.239126341555263,0.156131543899191,1.2323879231473,0.176027139087825,-82.0680999999998,5415.4573,2025.1458,40,1922,0.0506463386118412,40.122462272644,-0.5,1.25,3,16,TRUE
"2493",1116,1539,1758,2219,2630,2241,0.115916519989942,0.262050932241928,0.173852922690132,1.26222980659841,0.198723792160438,-41.7726999999998,4450.6764,1666.1772,35,1914,0.0448462851345539,39.9071044921875,0.5,1,3,16,TRUE
"2494",1395,1926,2106,2667,2869,2546,0.117536140791955,0.289682949499122,0.176285744212842,1.26638176638177,0.153366834170854,-55.6381000000001,5262.9278,1908.8781,35,1877,0.0412245281040668,39.5022130012512,0.125,0.875,3,32,TRUE
"2495",1730,2319,2760,3212,3891,3477,0.0756865371734762,0.166225360400118,0.113520301381331,1.16376811594203,0.170049616599008,-244.4971,6702.6139,2415.425,20,1799,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,TRUE
"2496",892,1295,1470,1975,2923,2561,0.146589259796807,0.307476863127131,0.21985198084458,1.34353741496599,0.330753471431823,-34.9320999999999,4169.5156,1485.5054,35,2153,0.0633797720074654,42.2632992267609,0,1.5,4,4,TRUE
"2497",1100,1576,1903,2630,3636,3073,0.160379439664681,0.313416106225211,0.240542627109297,1.38202837624803,0.312872359631702,85.0468000000003,5284.7293,1960.0581,25,2109,0.0186317432671785,42.9655561447144,0.5,0.5,1,1,TRUE
"2498",1100,1576,1903,2630,3636,3073,0.160379439664681,0.313416106225211,0.240542627109297,1.38202837624803,0.312872359631702,85.0468000000003,5284.7293,1960.0581,30,2109,0.0186317432671785,42.9655561447144,0.5,0.5,1,1,TRUE
"2499",1299,1823,2194,2841,4321,3810,0.12850049652433,0.258242196854794,0.192731605600238,1.29489516864175,0.326477359938603,-98.9608000000002,6093.6962,2156.1246,5,2074,0.00589248817414045,44.2146018147469,-0.125,0.125,1,32,TRUE
"2500",910,1157,1330,2721,2880,2069,0.343372006911874,0.896956409595048,0.514994446501296,2.04586466165414,0.368171021377672,733.6193,4340.0144,1804.964,40,2267,0.172280177474022,43.1377469301224,0,4,12,1,TRUE
"2501",844,1122,1301,2412,2666,2099,0.299218960409372,0.714193880174852,0.448768008617208,1.85395849346656,0.344088732039324,518.6474,4058.6165,1573.5857,25,2277,0.0503035522997379,42.2850348949432,-0.875,1.625,5,4,TRUE
"2502",909,1157,1357,2244,2875,2130,0.246320466537073,0.621235467152262,0.369429404414827,1.65364775239499,0.358695652173913,332.8982,4093.3655,1696.6062,25,2158,0.141449093818665,43.787974357605,0.125,3.375,11,128,TRUE
"2503",649,886,932,2395,2538,1779,0.439735497445146,1.17208780644128,0.659504132231405,2.56974248927039,0.462824207492795,831.2473,3593.3707,1510.9452,55,2507,0.20603321492672,38.7966446876526,-1,4.75,14,64,TRUE
"2504",906,1262,1503,2290,3122,2641,0.207487476931189,0.435866194062915,0.311190193752471,1.52361942781104,0.350054054054054,194.426,4438.3167,1626.2921,30,2255,0.0686105638742447,38.961793422699,0.125,1.625,5,64,TRUE
"2505",1157,1626,1851,2795,3513,2801,0.203185535944899,0.45171786773854,0.30474550737114,1.50999459751486,0.309843400447427,257.7881,5282.0993,2064.5802,55,2433,0.0657857209444046,39.9658603668213,-0.875,1.875,6,32,TRUE
"2506",1764,2357,2708,3284,3895,3481,0.096128170894526,0.2284626368396,0.144180225281602,1.21270310192024,0.179766772679085,-178.4123,6740.1417,2419.801,15,1821,0.0242908541113138,41.3179879188538,0.375,0.625,2,16,TRUE
"2507",1645,2183,2537,2979,3452,3018,0.0801305293691081,0.188421860346151,0.120184899845917,1.17422152148207,0.152780096844214,-201.2234,6128.8978,2260.5668,25,1789,0.0235658623278141,41.0730092525482,-0.25,0.5,2,8,TRUE
"2508",2017,2657,3150,3644,4468,3902,0.0727112157786282,0.166498146275699,0.109058797556847,1.1568253968254,0.173011289052245,-296.543,7643.3679,2815.6878,10,1763,0.0186317432671785,40.7512588500977,0.5,0.5,1,16,TRUE
"2509",2193,2963,3455,3877,4560,4000,0.0575559192580469,0.129281294038356,0.086327991817252,1.12214182344428,0.137866500311915,-390.6546,8160.117,3017.5726,5,1762,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,TRUE
"2510",1809,2488,2952,3542,4558,3933,0.0908530951647675,0.191869918699187,0.136269150819925,1.19986449864499,0.213848202396804,-203.3189,7397.9252,2739.6186,35,1867,0.0186317432671785,41.3947596549988,-0.125,0.375,2,8,TRUE
"2511",1516,2112,2421,2907,3841,3341,0.0912162162162162,0.200362796833773,0.136811485408652,1.20074349442379,0.226764611945065,-207.0914,6163.5182,2262.1269,20,1865,0.0831412300467491,39.3603157997131,0.125,1.875,7,32,TRUE
"2512",1459,1934,2078,2598,3391,2776,0.111206159110351,0.315189719966056,0.166791403827649,1.2502406159769,0.240080453464984,-142.2769,5440.2911,2107.5929,50,1803,8.88178419700125e-16,43.4292036294937,0,0,0,128,TRUE
"2513",1316,1833,2247,2833,3461,3138,0.115354330708661,0.227272727272727,0.173014467080012,1.26079216733422,0.212683952347582,-40.0078999999999,5702.5861,1999.0553,15,1822,0.0186317432671785,39.8239636421204,-0.125,0.375,2,32,TRUE
"2514",1530,2075,2447,3038,3974,3567,0.107748404740201,0.236551392891451,0.161607875307629,1.24152022885166,0.237813424700202,-140.3727,6334.1603,2236.4932,25,1818,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64,TRUE
"2515",621,879,927,2813,2357,1535,0.50427807486631,1.26798440231276,0.756316000534688,3.03451995685005,0.435444579780755,1207.3142,3709.2139,1599.5977,35,2508,0.123669266700745,43.1923549175262,0.25,3,9,1,TRUE
"2516",1502,2083,2483,3148,4074,3478,0.118096252885811,0.245134178708346,0.177128651336234,1.26782118405155,0.242641451883483,-55.6724999999999,6425.547,2388.3593,40,1825,0.0333209969103336,40.2876110076904,0,0.75,2,16,TRUE
"2517",1418,1954,2386,2832,3748,3269,0.0854733614411652,0.171169788148603,0.12819775797643,1.18692372170997,0.222041082491034,-178.7302,5969.7741,2184.9851,30,1798,0.0372505597770214,39.8239636421204,0.375,0.875,3,32,TRUE
"2518",1560,2216,2677,3246,4422,3805,0.0960661826776971,0.186949664870548,0.144087110660927,1.21255136346657,0.245809268911114,-167.5848,6840.1485,2529.9501,25,1803,0.0186317432671785,43.8928512334824,0.125,0.375,2,1,TRUE
"2519",1294,1732,1972,2407,3357,2721,0.0993377483443709,0.239801543550165,0.148989610686151,1.22058823529412,0.25989866766748,-150.291,5131.0944,2008.7037,5,1772,0.0917860493063927,43.3385437726974,-1,2.5,6,1,TRUE
"2520",911,1303,1447,2820,3110,2265,0.321771736583079,0.734932020126325,0.482601054481547,1.9488597097443,0.364933070002194,684.8842,4639.383,1923.3777,5,2394,0.502503752708435,42.7189326286316,-1.625,12.125,48,2,TRUE
"2521",1300,1632,1918,2208,3012,2558,0.0702859912748425,0.182757751449458,0.105416212286441,1.15119916579771,0.221906693711968,-230.9244,4801.3478,1804.981,25,1786,0.0977590680122375,43.6432644128799,0.25,2.25,7,1,TRUE
"2522",1274,1675,1956,2491,3423,2903,0.120305824151113,0.28621870318853,0.18043844856661,1.27351738241309,0.272727272727273,-82.7303000000001,5205.2268,1938.7162,20,1889,0.0166651234030724,40.2876110076904,0.375,0.375,1,16,TRUE
"2523",1557,2143,2540,3013,3692,3213,0.085179182423915,0.179806888162396,0.12775727018997,1.18622047244094,0.184852374839538,-178.4742,6235.3485,2300.2795,20,1924,0.0526559092104435,39.9658603668213,0.25,1.25,4,16,TRUE
"2524",1511,2064,2445,3070,4242,3735,0.113327289211242,0.24381680580479,0.169975523524612,1.25562372188139,0.268730372364289,-132.0705,6465.3848,2317.9216,25,2024,0,43.4292036294937,0,0,0,128,TRUE
"2525",1068,1388,1661,2272,2986,2522,0.15535214848716,0.361196500354694,0.232998601754163,1.367850692354,0.285130191521412,57.8690000000002,4530.8574,1683.1376,25,1754,0.0333209969103336,43.4292036294937,0,0.75,2,1,TRUE
"2526",1928,2700,3102,3821,4454,3877,0.103856709518995,0.225420115374969,0.155773813822489,1.2317859445519,0.178930651138168,-126.5646,7708.034,2840.6429,25,1862,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,TRUE
"2527",1863,2426,2905,3382,4355,3741,0.0758708445999682,0.174329361888751,0.113797216699801,1.16419965576592,0.199724517906336,-270.6249,7157.7242,2667.837,35,1754,0.0372505597770214,39.8239636421204,0.375,0.875,3,32,TRUE
"2528",1683,2288,2819,3247,4145,3543,0.0705572040883614,0.141919225412826,0.105827083161625,1.15182688896772,0.190407811602527,-239.0375,6827.3565,2564.1132,35,1737,0.0300372242927551,39.6996083259583,-0.5,0.75,3,32,TRUE
"2529",2035,2767,3241,3719,4658,4040,0.0686781609195402,0.151198835958752,0.103009841247037,1.14748534402962,0.179389796176731,-335.7036,7877.2466,2923.6788,30,1710,0.0117845674976707,39.5022130012512,0,0.25,2,32,TRUE
"2530",1889,2536,2938,3421,4500,3780,0.0759553388897625,0.175444969124591,0.113924050632911,1.1643975493533,0.210002688894864,-296.7283,7303.6728,2782.2021,25,1796,0.0372505597770214,40.7512588500977,0.125,0.875,3,4,TRUE
"2531",1784,2327,2712,3119,4314,3615,0.0697993483107529,0.169244843646041,0.104690045442853,1.15007374631268,0.22801024765158,-325.4375,6800.9926,2592.6186,25,1733,0.0600203424692154,40.8756136894226,-0.375,1.375,5,8,TRUE
"2532",777,988,1160,2110,2851,2164,0.290519877675841,0.732233698165562,0.435713193701269,1.81896551724138,0.421590625779107,387.5815,3810.7081,1538.7193,40,2762,0.110725797712803,44.7732011526823,-2,3.75,13,128,TRUE
"2533",1722,2256,2600,2920,3294,2661,0.0579710144927536,0.142704245451302,0.0869486459559822,1.12307692307692,0.117746861214795,-260.4848,6044.3353,2398.4401,30,1806,0.211290836334229,41.9948098659515,-2,5.75,18,16,TRUE
"2534",1772,2291,2687,3123,3737,3092,0.0750430292598967,0.183008730691739,0.112554857585406,1.1622627465575,0.163449564134496,-222.3441,6471.3569,2504.6421,20,1744,0.15820175409317,42.5698664188385,-2.125,3.375,17,1,TRUE
"2535",820,1090,1272,2310,2987,2194,0.289782244556114,0.684155022409702,0.434612700628053,1.81603773584906,0.402676684667762,451.1632,4087.9888,1701.545,30,2334,0.131652802228928,44.7779181003571,-1.5,3.5,10,64,TRUE
"2536",1771,2389,2814,3241,4001,3406,0.0705202312138728,0.155987433330898,0.105771612583602,1.15174129353234,0.174174614820249,-264.1314,6804.5874,2570.4768,25,1819,0.0242908541113138,40.8280305862427,0.375,0.625,2,4,TRUE
"2537",911,1293,1608,2440,3493,2784,0.205533596837945,0.395700561209931,0.308262319377547,1.51741293532338,0.369535385218585,231.575,4745.1783,1854.3396,25,2553,0.112712569534779,38.8274717330933,-0.125,2.625,9,64,TRUE
"2538",911,1293,1608,2440,3493,2784,0.205533596837945,0.395700561209931,0.308262319377547,1.51741293532338,0.369535385218585,231.575,4745.1783,1854.3396,45,2553,0.112712569534779,38.8274717330933,-0.125,2.625,9,64,TRUE
"2539",1606,2226,2602,3087,4060,3452,0.0852522411671647,0.182193839218633,0.127867123648827,1.18639508070715,0.218853197238067,-216.0472,6526.6077,2454.081,35,1714,0.0636516436934471,40.0902156829834,0.25,1.5,4,16,TRUE
"2540",727,995,1048,2215,2411,1770,0.357646337726019,0.956087170244142,0.536387314233185,2.11354961832061,0.394044521538017,589.1384,3573.6212,1461.7842,0,3000,0.244978666305542,39.3603157997131,-0.125,5.625,21,32,TRUE
"2541",1370,1914,2256,2775,3493,2750,0.103160405485987,0.214924631439457,0.15472523104442,1.23005319148936,0.215167855279179,-65.8794000000001,5639.6123,2269.4814,35,1854,0.0977590680122375,40.0735502243042,0.25,2.25,7,16,TRUE
"2542",1765,2317,2663,3129,3469,3160,0.0804558011049724,0.19844987650115,0.120673284419508,1.17499061209163,0.131441617742988,-221.8322,6402.8618,2279.2458,30,1609,8.88178419700125e-16,43.4292036294937,0,0,0,128,TRUE
"2543",1071,1450,1480,2662,2885,2140,0.285369386769676,0.841760432986754,0.428002414001207,1.79864864864865,0.321878579610538,494.0927,4561.6375,1866.4053,40,2571,0.281312316656113,39.4614191055298,1.25,7,24,64,TRUE
"2544",1425,1928,2319,2997,3640,3065,0.127539503386005,0.272311028998313,0.191291263048998,1.29236739974127,0.221681490182917,21.0216999999998,5937.3887,2236.5874,30,1692,0.00589248817414045,42.6438055038452,-0.125,0.125,1,16,TRUE
"2545",1666,2289,2702,3311,3760,3270,0.10128055878929,0.216602646180111,0.151908206535296,1.22538860103627,0.163726400495203,-88.6516999999998,6613.2649,2442.4327,30,1651,0.0186317432671785,42.3220548629761,0.5,0.5,1,1,TRUE
"2546",1421,1959,2399,2885,4076,3591,0.0919757759273278,0.183465458663647,0.137950610275334,1.2025844101709,0.258996138996139,-191.4484,6186.6983,2225.0979,30,1624,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,TRUE
"2547",1538,2065,2428,2850,3560,3157,0.0799545282303903,0.179299796057104,0.119920431940892,1.17380560131796,0.189044756179025,-219.5303,5989.4537,2167.5638,30,1601,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,TRUE
"2548",1762,2242,2600,3020,3558,3088,0.0747330960854092,0.194228634850166,0.11208967173739,1.16153846153846,0.155569990256577,-245.2416,6284.9078,2331.6348,30,1598,0.0212427191436291,43.2318080663681,0.625,0.625,2,128,TRUE
"2549",2085,2703,3176,3703,4190,3321,0.0766099723797063,0.184977184977185,0.114906606584781,1.16593198992443,0.137659516698344,-202.4362,7503.9699,3010.3223,20,1580,0.0186317432671785,42.9655561447144,-0.5,0.5,1,128,TRUE
"2550",1949,2631,2888,3532,4002,3387,0.100311526479751,0.257868182910227,0.15045557199595,1.22299168975069,0.161683599419448,-163.5946,7145.4538,2706.6199,30,1579,8.88178419700125e-16,43.4292036294937,0,0,0,16,TRUE
"2551",1726,2276,2540,3052,3861,3453,0.0915593705293276,0.239341810022438,0.137326776933393,1.20157480314961,0.206374004061865,-246.7618,6455.6341,2307.1043,30,1580,8.88178419700125e-16,43.4292036294937,0,0,0,4,TRUE
"2552",1931,2595,2915,3530,3883,3385,0.095422808378588,0.235145675613673,0.143123109145916,1.21097770154374,0.142394822006472,-165.2052,7102.938,2627.0643,5,1576,0,43.4292036294937,0,0,0,32,TRUE
"2553",1606,2062,2337,2880,3837,3419,0.104082806210466,0.27943598188555,0.156109247724006,1.23234916559692,0.242954324586978,-198.6954,6115.9267,2174.1237,35,1584,0.0186317432671785,41.3947596549988,-0.5,0.5,1,16,TRUE
"2554",892,1200,1305,2455,3047,2304,0.305851063829787,0.799499443826474,0.458715596330275,1.88122605363985,0.400275735294118,491.5664,4293.9871,1733.0306,60,2485,0.132167145609856,39.278736114502,-3,4,13,64,TRUE
"2555",1401,1921,2311,2782,3583,3190,0.0924798743373257,0.191728405112757,0.138706194169039,1.20380787537862,0.215812690872073,-158.007,5812.7049,2082.5074,35,1601,0.0131753943860531,42.1801578998566,0.25,0.25,1,4,TRUE
"2556",1711,2243,2746,3227,4170,3656,0.0805290473798761,0.174998180892091,0.120783460282916,1.17516387472688,0.205899363794101,-227.037,6796.3926,2478.0514,0,1601,0.0186317432671785,43.8928512334824,-0.5,0.5,1,1,TRUE
"2557",1365,1704,1843,2504,3251,2687,0.152058891189326,0.496917756728312,0.228062104657849,1.35865436787846,0.276403612092658,-8.21729999999974,5077.4408,1929.3544,60,1587,0.0186317432671785,42.9655561447144,-0.5,0.5,1,128,TRUE
"2558",2221,2949,3405,4076,5267,4352,0.0896938911910172,0.21370787948277,0.134531845218205,1.19706314243759,0.214714022140221,-259.2782,8548.5745,3297.9832,25,1598,0.0300372242927551,40.8756136894226,-0.125,0.625,2,16,TRUE
"2559",1469,1920,2077,2847,3744,3254,0.156376929325751,0.448456610366919,0.23454157782516,1.37072701011074,0.286376911183645,-10.7820999999998,5799.272,2092.7005,40,1585,0.00589248817414045,42.6438055038452,-0.125,0.125,1,16,TRUE
"2560",1710,2277,2599,3464,3979,3287,0.142668645884875,0.346888033365416,0.213985322008741,1.33282031550596,0.20979020979021,77.5656999999999,6720.5353,2572.4972,0,1577,0,43.4292036294937,0,0,0,128,TRUE
"2561",1099,1610,1990,2801,4056,3703,0.169275725318305,0.311947072851758,0.25388709172493,1.40753768844221,0.341713529606351,77.4567000000003,5721.1891,1922.1278,20,2154,0.0235658623278141,44.2146018147469,0.25,0.5,2,64,TRUE
"2562",877,1262,1559,2490,3583,3100,0.229933316868363,0.441860465116279,0.34485738980121,1.59717767799872,0.393621159082069,263.9651,4827.8705,1707.9833,40,2244,0.104531578719616,43.3097747564316,-0.625,2.375,7,1,TRUE
"2563",851,1257,1527,2217,3186,2767,0.184294871794872,0.345172586293147,0.276405394578715,1.45186640471513,0.352005092297899,116.6416,4445.3609,1585.9427,35,2264,0.0764539241790771,39.107421875,-0.375,1.875,6,64,TRUE
"2564",871,1151,1324,2174,3127,2559,0.242995997712979,0.592499651470793,0.364441903673003,1.64199395770393,0.405077510671759,239.4002,4202.2146,1582.2371,40,2354,0.0873761102557182,44.5576257705688,1.125,2.375,8,128,TRUE
"2565",1000,1314,1525,2196,3700,3156,0.180327868852459,0.436054068105017,0.270455461507457,1.44,0.416267942583732,4.85479999999984,4736.5016,1710.3764,20,1965,0.0131753943860531,43.1074531078339,0.25,0.25,1,1,TRUE
"2566",1037,1459,1641,2296,3435,3017,0.166370332740665,0.375100217615393,0.24952380952381,1.39914686166971,0.353427895981087,0.260200000000225,4811.0424,1697.3257,40,1917,0.0474716164171696,42.7681605815887,-0.125,1.125,4,2,TRUE
"2567",1434,2025,2417,3140,4218,3768,0.130106172395177,0.262412891986063,0.195141700404858,1.29913115432354,0.271439336850038,-44.1146999999997,6458.2596,2273.5925,15,1878,8.88178419700125e-16,43.4292036294937,0,0,0,64,TRUE
"2568",1165,1672,2070,2762,3725,3301,0.143211920529801,0.26840431308665,0.214795654423176,1.33429951690821,0.285591026747196,37.0241000000003,5586.2696,1975.6396,0,1913,0.0186317432671785,43.8928512334824,-0.125,0.375,2,128,TRUE
"2569",1718,2419,2798,3458,4604,4014,0.105498721227621,0.224123879380603,0.158235435147447,1.23588277340958,0.243988111321265,-171.6963,7250.3744,2643.4715,40,1821,0.0186317432671785,42.9655561447144,-0.5,0.5,1,128,TRUE
"2570",1149,1554,1850,3360,3454,2770,0.289827255278311,0.646016941901258,0.434699165147299,1.81621621621622,0.302413273001508,732.9415,5548.7705,2118.3103,0,1821,0.0186317432671785,43.8928512334824,0.5,0.5,1,1,TRUE
"2571",903,1347,1456,3925,3131,2115,0.458836647463297,1.048051617285,0.68819102480721,2.69574175824176,0.365162415522128,1568.3866,5267.4113,2216.8745,0,1820,0.0131753943860531,39.9658603668213,0.25,0.25,1,16,TRUE
"2572",1280,1725,2101,2727,3384,3064,0.129660314830157,0.272933379839554,0.194470332401367,1.29795335554498,0.233910665451231,-5.2344999999998,5467.7229,1906.7093,20,1824,0.0131753943860531,39.9658603668213,-0.25,0.25,1,32,TRUE
"2573",884,1180,1400,2255,2710,2274,0.233926128590971,0.530923994038748,0.350841198194501,1.61071428571429,0.318734793187348,297.0844,4109.5069,1515.2904,85,2146,0.0506463386118412,42.0235559940338,0.625,1.375,5,8,TRUE
"2574",1394,1932,2300,2997,4035,3690,0.131583915423825,0.274712281254927,0.197357243983011,1.30304347826087,0.273875295974743,-56.0580000000002,6189.5585,2117.55,30,1713,0.0555331110954285,40.06081199646,0.375,1.375,4,16,TRUE
"2575",1424,1931,2384,2998,3875,3364,0.114083983649201,0.231768080930092,0.171110078959591,1.25755033557047,0.238216967566704,-54.1290999999997,6117.1856,2234.7665,40,1732,0.0412245281040668,42.6438055038452,0.125,0.875,3,2,TRUE
"2576",1607,2207,2665,3398,4613,4314,0.120897245587993,0.249778504736591,0.181330914488332,1.2750469043152,0.267655949436658,-119.5362,7103.5339,2369.1646,0,1810,0.0186317432671785,42.9655561447144,-0.5,0.5,1,2,TRUE
"2577",1134,1521,1711,2295,2972,2511,0.145781328007988,0.359871826472763,0.218644702358667,1.34132086499123,0.269271834294256,4.97630000000009,4633.56,1728.4636,45,1811,8.88178419700125e-16,40.2876110076904,0,0,0,128,TRUE
"2578",1199,1589,1963,2494,3548,2968,0.119138433924164,0.251396648044693,0.178687605159843,1.27050433010698,0.287606604971874,-56.9101999999999,5213.7541,1966.9892,70,1823,0.0317217446863651,43.8340954780579,0.25,0.75,2,1,TRUE
"2579",1181,1621,1989,2559,3199,2834,0.12532981530343,0.252816464117804,0.187974057381554,1.28657616892911,0.233230531996916,-4.95740000000001,5135.1734,1835.6468,35,1825,0.0242908541113138,39.7471914291382,-0.375,0.625,2,32,TRUE
"2580",984,1314,1542,2097,2652,2318,0.152514427040396,0.349496221662469,0.228740211567523,1.35992217898833,0.264663805436338,41.391,4165.4011,1498.0306,30,1912,0.0333209969103336,43.4292036294937,0,0.75,2,1,TRUE
"2581",1437,1959,2486,3019,3790,3481,0.0968210717529519,0.186142348257316,0.145218417945691,1.21440064360418,0.207775653282345,-114.6942,6200.2759,2146.4963,20,1797,0.0176758281886578,44.2146018147469,-0.375,0.375,1,128,TRUE
"2582",1275,1789,2207,2620,2778,2632,0.0855603894758649,0.163875882866439,0.128327291558778,1.18713185319438,0.114543630892678,-97.3869999999999,5201.6343,1786.7768,25,1803,0.0166651234030724,38.7168145179749,0.375,0.375,1,64,TRUE
"2583",1390,1891,2237,2720,3262,2894,0.0974379665120032,0.211175236096537,0.146142208774584,1.21591417076442,0.186397526823059,-117.7657,5553.0626,2005.6141,25,1780,0.0542733334004879,40.2108392715454,-1,1.25,4,32,TRUE
"2584",1105,1604,2002,2511,3387,2852,0.112785286948815,0.20404072797242,0.169159189099369,1.25424575424575,0.257005010205975,-35.0736999999999,5155.079,1943.1551,40,1485,0.0784551426768303,39.2754139900208,-0.5,2,7,32,TRUE
"2585",1188,1707,2141,2709,3890,3338,0.117113402061856,0.213662353295215,0.175651994639728,1.26529659037833,0.290001658099818,-58.9599000000001,5674.3817,2086.7093,30,1567,0.0542733334004879,43.9959329366684,0.25,1.25,4,1,TRUE
"2586",677,821,913,1014,1414,1191,0.0524130773222626,0.178382197103497,0.0785992217898833,1.11062431544359,0.215298667812634,-157.257,2282.1824,866.8803,20,1762,0.730459928512573,39.4890556335449,-0.5,19.5,68,32,TRUE
"2587",1150,1609,1892,2411,3341,2916,0.120613525447362,0.252481027437245,0.180899268037644,1.27431289640592,0.276896617618957,-78.0862999999999,5048.5463,1825.1159,28,1694,0.0963458865880966,43.2995011806488,0.125,2.125,7,1,TRUE
"2588",1133,1541,1809,2412,3640,3015,0.142857142857143,0.316070866967187,0.214260334004501,1.33333333333333,0.33602495870802,-28.7013999999999,5087.731,1928.2707,5,1663,0.221901103854179,41.9323463439941,-2.375,5.375,17,4,TRUE
"2589",1176,1642,1977,2414,3137,2756,0.0995217490321111,0.200201575957486,0.149265626779005,1.22104198280223,0.226828314430974,-108.0186,5015.6782,1818.351,30,1512,0.120744928717613,40.0093111991882,-0.375,2.875,9,16,TRUE
"2590",1419,1949,2284,2714,3851,3441,0.0860344137655062,0.186098848783866,0.129038711613484,1.18826619964974,0.255419722901385,-245.6968,5915.5996,2098.5835,27,1443,0.0526559092104435,39.9658603668213,-0.25,1.25,4,32,TRUE
"2591",1793,2427,2870,3379,4448,3898,0.0814530324851976,0.17790982174065,0.122169773581887,1.17735191637631,0.215632686526373,-267.4824,7187.993,2621.8834,25,1411,0.0186317432671785,40.7512588500977,-0.125,0.375,2,8,TRUE
"2592",1549,2052,2424,2913,3988,3441,0.0916245081506464,0.209314271038438,0.137423887587822,1.20173267326733,0.243917654398004,-206.6141,6219.3667,2291.8856,30,1415,0.0474716164171696,39.6265678405762,-0.125,1.125,4,32,TRUE
"2593",1393,1848,2228,2712,3847,3275,0.0979757085020243,0.214786544776782,0.146948689403906,1.21723518850987,0.266502057613169,-163.0119,5796.73,2158.3494,35,1448,0.0766789019107819,40.0689420700073,0.125,1.875,6,32,TRUE
"2594",1685,2327,2732,3180,4425,3800,0.0757780784844384,0.161487996539543,0.113657505285412,1.16398243045388,0.236551627777002,-297.7306,6904.1169,2567.9576,35,1407,0.0294542610645294,39.5022130012512,0.625,0.875,3,32,TRUE
