"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","folded_aspect_ns","slope","folded_aspect","tpi","tri","roughness","flowdir","satvi"
"94",1101,1489,2029,2495,3141,2685,0.103006189213086,0.181676413255361,0.154492209083877,1.22966978807294,0.215087040618956,-864.4386,4660.1941,-2883.472,0.67,1446,152.354019165039,5.64121961593628,162.645980834961,-4.625,5.875,16,2,0.322599361763853
"95",912,1329,1904,2662,3521,2789,0.166009636443276,0.261487512073962,0.248987189313479,1.39810924369748,0.298064516129032,-607.7988,4700.3378,-3313.9164,0,1432,18.4349365234375,0.754894495010376,63.4349365234375,-0.25,0.25,1,128,0.447055570915123
"96",808,1157,1703,2442,3184,2414,0.178287092882992,0.279881836085442,0.267398383789651,1.43394010569583,0.30304890525885,-466.9604,4226.3744,-2951.9493,0.67,1712,119.05460357666,21.1108837127686,74.0546035766602,0.125,8.875,29,1,0.454526854219949
"97",483,717,733,2652,1818,1240,0.566912850812408,1.39929998541636,0.85024368630926,3.61800818553888,0.425323402587221,727.6928,3203.8339,-1532.8717,0,2556,52.5946350097656,5.09561967849731,97.5946350097656,0.5,2,8,32,0.637860082304527
"98",920,1257,1673,2157,3239,2850,0.126370757180157,0.228474320241692,0.189531392768568,1.28930065750149,0.318811074918567,-840.7152,4177.8932,-3199.4784,0.67,1614,12.5288076400757,12.9793500900269,32.4711923599243,-1.375,5.375,17,64,0.478167938931298
"99",826,1101,1628,2441,3051,2413,0.199803391496682,0.337905236907731,0.299668263914486,1.49938574938575,0.30412481299423,-416.1782,4150.001,-2864.2182,0.67,1682,104.886268615723,18.8087368011475,59.8862686157227,0.25,8,25,1,0.456138476332942
"100",1055,1520,2035,2606,3365,2892,0.123033828916182,0.206749221522196,0.184530862867607,1.28058968058968,0.246296296296296,-845.3154,4820.0353,-3163.4985,0,1366,45,1.01275038719177,90,-0.375,0.375,1,128,0.369410239792612
"101",856,1156,1581,2266,2985,2433,0.178060826618144,0.321113819613726,0.267056530214425,1.43327008222644,0.307490144546649,-549.8568,4030.3806,-2820.8215,1.33,1793,84.4724578857422,7.39395809173584,39.4724578857422,0.25,3,12,2,0.461184714770612
"102",851,1234,1726,2266,3310,2855,0.135270541082164,0.216328819806105,0.202880400751409,1.31286210892236,0.314535345512311,-760.741,4257.8359,-3267.3238,0,1500,145.491470336914,9.19103336334229,169.508529663086,-3.125,5.375,14,4,0.471756179886826
"103",1053,1469,1967,2613,3462,2965,0.141048034934498,0.24775638567155,0.211548957537387,1.32841891204881,0.275372996868668,-812.2616,4811.2199,-3294.1141,0,1348,105.25511932373,2.71992325782776,60.2551193237305,-0.375,1.125,3,1,0.413021456856064
"104",1240,1679,2208,2681,3611,3362,0.0967478011863367,0.178355957767722,0.145106861642295,1.21422101449275,0.241106719367589,-1119.666,5200.1004,-3500.8452,0,1308,78.690071105957,3.64697051048279,33.690071105957,-0.25,1.5,4,1,0.361629005928344
"105",1046,1491,2035,2780,3779,3048,0.15472481827622,0.260635320458998,0.232063129477728,1.36609336609337,0.299965600275198,-761.8666,5046.058,-3560.5498,0,1309,135,2.36199140548706,90,-0.125,0.875,3,4,0.449909708487402
"106",863,1202,1724,2474,3463,2723,0.178656503096713,0.295438430631057,0.267952840300107,1.43503480278422,0.335261229998072,-576.5956,4407.4193,-3303.1663,0,1523,76.8274459838867,11.3719148635864,31.8274459838867,-0.875,4.875,17,1,0.502843373493976
