"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","ds"
"4614",838,1203,1470,2076,2634,2394,0.170896785109983,0.328490893321769,0.25630903707881,1.41224489795918,0.283625730994152,103.9433,4049.4702,1386.6375,35,2305,0.0503035522997379,42.2850348949432,-0.625,1.125,4,4,"vegbank"
"4615",1494,2079,2464,3038,3789,3471,0.104325699745547,0.216832880024176,0.156474329850068,1.23295454545455,0.211898288821366,-130.2727,6257.9567,2174.1764,35,2026,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,"vegbank"
"4616",1422,2008,2436,2974,3700,3282,0.0994454713493531,0.19419578400231,0.149154421957305,1.22085385878489,0.20599739243807,-108.4054,6090.1854,2193.5588,40,1996,0.0186317432671785,44.5363523960114,0.5,0.5,1,64,"vegbank"
"4617",1697,2417,2824,3423,4145,3630,0.0958860252921402,0.195995026503501,0.143817527010804,1.2121104815864,0.189553737982494,-152.95,7007.6946,2567.0822,40,1959,0.0186317432671785,39.8239636421204,-0.5,0.5,1,64,"vegbank"
"4618",1303,1844,2190,2751,3301,2744,0.113539769277474,0.229185390963314,0.170292421329556,1.25616438356164,0.202331087233655,-21.0686999999996,5485.2188,2101.9153,35,1972,0.0294542610645294,39.5022130012512,-0.375,0.625,3,32,"vegbank"
"4619",1519,2110,2519,3134,3923,3345,0.108791791968866,0.22423977247867,0.163173255505439,1.24414450178642,0.217944737659112,-75.6856999999996,6374.2934,2381.7662,45,1959,0.0166651234030724,38.7168145179749,-0.375,0.375,1,128,"vegbank"
"4620",1411,2010,2299,2910,3768,3029,0.117296985985794,0.24948958758677,0.175928591995393,1.26576772509787,0.242129553321246,-53.8287000000002,5939.3258,2341.756,30,1945,0.0186317432671785,39.1804623603821,0.125,0.375,2,64,"vegbank"
"4621",1592,2213,2630,3231,4033,3441,0.102542228288688,0.21245757918552,0.153800221786232,1.22851711026616,0.210565811196158,-108.0323,6605.5116,2470.9956,35,1942,0.00589248817414045,39.5022130012512,-0.125,0.125,1,32,"vegbank"
"4622",1531,2148,2466,3167,3568,3028,0.124445233445766,0.270384941757309,0.186651282506435,1.28426601784266,0.182631753397415,9.79789999999969,6198.3064,2330.6859,35,1930,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64,"vegbank"
"4623",1552,2110,2464,3038,3745,3123,0.104325699745547,0.232087983179686,0.156474329850068,1.23295454545455,0.206313416009019,-97.9969999999998,6188.8059,2364.9153,25,1936,0.0186317432671785,39.8239636421204,-0.5,0.5,1,8,"vegbank"
"4624",1406,1907,2270,2814,3390,2807,0.107002360346184,0.230899830220713,0.160487756908251,1.23964757709251,0.197879858657244,-53.8812999999997,5655.1299,2174.837,35,1944,0.0242908541113138,39.2572340965271,-0.625,0.625,2,64,"vegbank"
"4625",1406,1907,2270,2814,3390,2807,0.107002360346184,0.230899830220713,0.160487756908251,1.23964757709251,0.197879858657244,-53.8812999999997,5655.1299,2174.837,40,1944,0.0242908541113138,39.2572340965271,-0.625,0.625,2,64,"vegbank"
"4626",1406,2008,2353,2782,3479,3060,0.0835443037974684,0.168738200125865,0.125304254697693,1.18232044198895,0.193072702331962,-185.2794,5810.6732,2121.9106,30,1928,0.0131753943860531,44.6782494485378,0.25,0.25,1,64,"vegbank"
"4627",1187,1717,2064,2606,3346,3017,0.116059957173448,0.222550710355588,0.17407129857617,1.26259689922481,0.236968576709797,-59.1009999999998,5332.7964,1874.2477,15,1788,0.0372505597770214,40.7512588500977,-0.375,0.875,3,16,"vegbank"
"4628",1077,1445,1701,2252,2764,2411,0.139387806729067,0.314390049069953,0.209055267484507,1.32392710170488,0.238073908174692,20.7482000000002,4472.0946,1620.8775,20,1828,0.0343457013368607,40.0426325798035,-0.25,0.75,3,16,"vegbank"
"4629",842,1211,1452,2285,3055,2315,0.222906074391223,0.444693572496263,0.334314381270903,1.5736914600551,0.355668959396494,287.3817,4276.9842,1750.905,15,2085,0.226174458861351,40.3782711029053,2,5,17,16,"vegbank"
"4630",1289,1820,2231,2801,3569,3241,0.113275039745628,0.218541522889349,0.169895678092399,1.25549081129538,0.230689655172414,-64.4008999999999,5721.9151,1996.0956,30,1867,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64,"vegbank"
"4631",1255,1786,2148,2770,3503,3146,0.12647417649451,0.248939406067398,0.18969197926197,1.28957169459963,0.239780569810653,-19.3041000000001,5594.6885,1970.5811,5,1870,0.0212427191436291,40.0902156829834,-0.25,0.5,2,32,"vegbank"
"4632",874,1245,1452,2189,2341,1837,0.202416918429003,0.423855532551185,0.303583688040643,1.50757575757576,0.23437911943053,265.4195,3909.4084,1549.5438,30,2008,0.13100691139698,41.5366568565369,-1.125,3.125,10,8,"vegbank"
"4633",960,1369,1495,2299,2544,1982,0.211913547706906,0.493857493857494,0.317828435894057,1.53779264214047,0.259717751918792,261.8755,4162.2523,1657.7671,60,2252,0.0784551426768303,39.7290115356445,0.375,1.875,6,32,"vegbank"
"4634",718,1031,1247,2236,3011,2331,0.283950617283951,0.570489155514536,0.425864791158318,1.79310344827586,0.414279004227337,417.9195,4025.3733,1599.4986,40,2221,0.0784551426768303,42.4170067310333,-0.875,2.125,6,2,"vegbank"
"4635",1019,1472,1777,2242,2487,2274,0.115700422990794,0.220902612826603,0.173529045901231,1.26167698368036,0.166510318949343,-3.24929999999983,4389.6273,1541.6555,25,1941,0.0131753943860531,39.9658603668213,0.25,0.25,1,16,"vegbank"
"4636",811,1207,1364,2019,2174,1829,0.193615134496009,0.397306805774597,0.290379784247081,1.48020527859238,0.228942905596382,195.7932,3680.5157,1376.7109,5,2063,0.0416425801813602,44.0727047920227,0,1,3,64,"vegbank"
"4637",1004,1471,1777,2242,2909,2591,0.115700422990794,0.216279069767442,0.173529045901231,1.26167698368036,0.241570635936833,-46.3166999999999,4590.9849,1634.5388,25,1976,0.0235658623278141,44.2146018147469,-0.25,0.5,2,128,"vegbank"
"4638",1110,1568,1801,2174,2150,2049,0.0938364779874214,0.200279209621993,0.140737014212049,1.2071071626874,0.0883320678309289,-78.2649999999998,4265.2579,1468.6195,35,1900,0.0333209969103336,43.4292036294937,1,1,2,1,"vegbank"
"4639",930,1330,1579,2014,2460,2207,0.12106874478152,0.240917146654852,0.181577848893836,1.27549081697277,0.218123297846001,-22.6088000000001,4048.2661,1434.9451,35,1895,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,"vegbank"
"4640",1679,2311,2823,3359,4013,3505,0.0867033322549337,0.1739017584842,0.130044480388192,1.18986893375841,0.17407840842598,-152.4572,6852.6233,2521.1041,35,1938,0.0294542610645294,40.1457138061523,-0.125,0.625,2,16,"vegbank"
"4641",1520,2056,2484,3033,3822,3566,0.099510603588907,0.209926583052921,0.149252378794744,1.22101449275362,0.212178877259753,-155.5252,6294.0703,2140.1784,20,1750,0.0294542610645294,42.6438055038452,-0.375,0.625,3,2,"vegbank"
"4642",1209,1644,2035,2608,3393,3083,0.123411587335774,0.249065461184039,0.185097448045655,1.28157248157248,0.250184229918939,-35.6864999999998,5321.9488,1843.1792,10,1786,0.0333209969103336,41.8584072589874,0,0.75,2,4,"vegbank"
"4643",1046,1474,1728,2187,2766,2348,0.117241379310345,0.243578857991934,0.175839611799259,1.265625,0.230974632843792,-38.2792,4441.5337,1663.6242,20,1866,0.0317217446863651,39.1217064857483,0.125,0.875,3,64,"vegbank"
"4644",1046,1474,1728,2187,2766,2348,0.117241379310345,0.243578857991934,0.175839611799259,1.265625,0.230974632843792,-38.2792,4441.5337,1663.6242,35,1866,0.0317217446863651,39.1217064857483,0.125,0.875,3,64,"vegbank"
"4645",1067,1511,1785,2285,2812,2541,0.122850122850123,0.250325423049965,0.184252548826925,1.28011204481793,0.223406569501849,-30.2861999999998,4607.7755,1618.4699,25,1776,0.0841692388057709,44.4256951808929,0.625,2.125,8,128,"vegbank"
"4646",1192,1771,1911,2462,3058,2649,0.126000457351932,0.276107436359992,0.188979078541214,1.28833071690215,0.230831153149527,-60.8156999999997,5014.3619,1843.7028,35,1902,0.00589248817414045,44.2146018147469,-0.125,0.125,1,128,"vegbank"
"4647",1467,2074,2408,2975,3591,3093,0.105331599479844,0.220742817098809,0.157982724993034,1.23546511627907,0.197199533255543,-92.3074999999998,6034.3503,2241.0634,35,1925,0.0176758281886578,39.5022130012512,-0.375,0.375,1,8,"vegbank"
"4648",1664,2210,2684,3390,3678,3219,0.116233124794205,0.25160370634355,0.174335336241666,1.26304023845007,0.156240176045269,12.9044000000004,6578.0567,2408.7595,35,1964,0.0186317432671785,39.1804623603821,-0.125,0.375,2,32,"vegbank"
"4649",1391,2009,2299,2878,3501,3029,0.111840834460112,0.231952567903213,0.167745050700145,1.25184862983906,0.207241379310345,-75.8022,5833.042,2154.1029,35,1970,0.0117845674976707,39.5022130012512,0,0.25,2,32,"vegbank"
"4650",886,1271,1582,2206,2879,2490,0.164730728616684,0.308666402849228,0.247063481589019,1.39443742098609,0.290741986101771,111.2063,4322.6996,1565.4573,30,2231,0.0166651234030724,40.2876110076904,-0.375,0.375,1,16,"vegbank"
"4651",726,1034,1193,2141,2923,2046,0.284343131373725,0.614785992217899,0.426450742240216,1.79463537300922,0.420310981535471,408.1984,3850.7593,1682.6768,35,2273,0.146261930465698,39.5022130012512,0.125,3.125,13,32,"vegbank"
"4652",1231,1718,2011,2484,3198,2833,0.105228031145717,0.222337125129266,0.157824491157824,1.23520636499254,0.227874832021501,-110.5771,5154.2736,1851.6252,15,1731,0.0333209969103336,44.9999999999999,0,0.75,2,64,"vegbank"
"4653",1101,1478,1787,2353,3106,2767,0.136714975845411,0.29365985265124,0.205047699553194,1.31673195299384,0.269568771714694,-6.04929999999985,4785.0373,1686.3642,20,1743,0.0294542610645294,43.5711007118225,-0.125,0.625,2,1,"vegbank"
"4654",1279,1817,2231,2739,3482,3147,0.102213279678068,0.194382796357236,0.153304496529524,1.22770058269834,0.218974269210572,-97.6051999999999,5634.2035,1983.5039,25,1882,0.0529833734035492,42.6438055038452,0.25,1.25,4,4,"vegbank"
"4655",1129,1714,2036,2771,3527,3179,0.152902017890576,0.281803542673108,0.229329173166927,1.36100196463654,0.268020852058242,72.4783000000001,5492.8119,1913.6526,15,1816,0.0459898859262466,43.3385437726974,0.25,1,3,1,"vegbank"
"4656",1199,1613,1896,2318,2835,2381,0.100142382534409,0.22434875066454,0.150195752758334,1.22257383966245,0.198478123018389,-85.6243999999997,4727.7536,1796.3323,25,1878,0.0117845674976707,44.2146018147469,0,0.25,2,128,"vegbank"
"4657",2193,2938,3291,3904,4540,3631,0.0851980542043086,0.212743805094746,0.127788200958933,1.18626557277423,0.159494317456264,-227.8981,7983.4004,3177.7612,30,1859,0.0358276851475239,39.6673617362976,0.75,1,3,16,"vegbank"
"4658",1220,1719,2095,2612,3263,3023,0.10983641385171,0.21423835571026,0.164737121614445,1.24677804295943,0.21799178798059,-76.3703000000002,5336.3915,1826.1088,25,1894,0.0242908541113138,42.3988268375397,0.375,0.625,2,1,"vegbank"
"4659",1253,1719,2123,2678,3375,3119,0.115600916475734,0.230500872165462,0.173383317713215,1.26142251530853,0.227719170607494,-56.9306000000001,5453.5888,1863.9351,15,1904,0.0212427191436291,43.2318080663681,0.25,0.5,2,1,"vegbank"
"4660",1072,1548,1871,2419,3196,2832,0.127738927738928,0.244381020335355,0.191586062230509,1.29289150187066,0.261495954213539,-19.5561999999998,4935.5963,1757.7204,5,1932,0.0358276851475239,40.9078602790833,-1.25,1.25,3,4,"vegbank"
"4661",1286,1753,2122,2644,3464,3247,0.109525807805287,0.227669225401256,0.164271478023707,1.24599434495759,0.240243465807376,-116.7987,5511.6781,1848.4944,25,1879,0.0131753943860531,43.1074531078339,-0.25,0.25,1,64,"vegbank"
"4662",1382,2047,2362,2794,3540,3202,0.0837858805275407,0.163586791881248,0.125666634345001,1.18289585097375,0.199593358183667,-207.8599,5885.606,2088.5099,30,1755,0.00589248817414045,42.6438055038452,0.125,0.125,1,2,"vegbank"
"4663",1352,1980,2279,2730,3407,3075,0.0900379317228988,0.179968076616121,0.135043417506737,1.19789381307591,0.198381990854731,-175.6898,5698.2295,2025.1405,30,1774,0.0242908541113138,42.8887841701508,0.375,0.625,2,4,"vegbank"
"4664",1254,1620,1877,2263,2889,2520,0.0932367149758454,0.234166464450376,0.139838183794228,1.20564730953649,0.212337389844734,-150.7982,4748.7109,1736.656,35,1872,0.0506463386118412,40.4527597427368,0.5,1.25,3,16,"vegbank"
"4665",1905,2535,2765,3163,3868,3439,0.0671390013495277,0.182017744443428,0.100700008433837,1.14394213381555,0.166289763304689,-369.3228,6786.8737,2465.8919,35,1852,0.0186317432671785,40.7512588500977,-0.5,0.5,1,32,"vegbank"
"4666",1889,2400,2737,3195,3980,3567,0.0772083614295347,0.210072470415558,0.115802781289507,1.16733649981732,0.185052850975138,-307.9647,6794.8431,2432.5516,5,1852,0.0166651234030724,40.2876110076904,-0.375,0.375,1,64,"vegbank"
"4667",1266,1682,1982,2384,2478,2287,0.0920751259734311,0.210163111668758,0.138096873926486,1.20282542885974,0.111210762331839,-92.3229999999998,4722.3539,1664.0357,30,1860,0,43.4292036294937,0,0,0,128,"vegbank"
"4668",1446,1888,2233,2643,2725,2703,0.0840853158326497,0.19722917067539,0.126115041525684,1.18360949395432,0.0992335619201291,-157.55,5305.0946,1744.4569,25,1870,8.88178419700125e-16,40.2876110076904,0,0,0,128,"vegbank"
"4669",1285,1718,2094,2580,3397,3150,0.10397946084724,0.220608261461643,0.155952508289657,1.23209169054441,0.237297395738481,-129.7599,5401.4413,1836.1593,25,1939,0.0416425801813602,42.7857024669647,0.25,1,3,2,"vegbank"
"4670",947,1264,1525,1983,2574,2305,0.130558722919042,0.284013394518169,0.195810175288585,1.30032786885246,0.255916077091974,-18.8468999999998,4034.8527,1418.17,35,1870,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,"vegbank"
"4671",1188,1620,1848,2393,3361,2937,0.128507427493516,0.298009623797025,0.192738418012496,1.29491341991342,0.290458821270877,-82.8935999999999,5037.3284,1812.8011,15,1885,0.112712569534779,40.176953792572,-1.125,2.625,8,32,"vegbank"
"4672",1152,1550,1707,2133,2755,2328,0.1109375,0.285064239828694,0.16638458534045,1.24956063268893,0.234872254594352,-106.3202,4444.1461,1671.9324,20,1873,0.0294542610645294,39.5022130012512,0.375,0.625,3,32,"vegbank"
"4673",1455,2202,2658,3362,4140,3571,0.116943521594684,0.209561231172233,0.175400714226393,1.26486079759217,0.218005295675199,-11.5480999999997,6726.9888,2487.4312,10,2029,0.0474716164171696,40.9486541748047,0.125,1.125,4,8,"vegbank"
"4674",1125,1520,1681,2070,2713,2362,0.103705678485737,0.26145987363893,0.155537784886046,1.23140987507436,0.234865725989986,-135.6535,4370.3347,1597.5557,25,1853,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,"vegbank"
"4675",1074,1485,1767,2235,2827,2590,0.116941529235382,0.244616349571399,0.175390381011868,1.26485568760611,0.230735742272529,-61.9800999999998,4575.7173,1580.1571,15,1893,0.0263462159782648,39.038565158844,0,0.5,2,64,"vegbank"
"4676",1074,1415,1740,2236,2783,2462,0.124748490945674,0.268282128948507,0.187099207846096,1.28505747126437,0.230599159849657,-9.63129999999984,4489.0466,1606.0429,20,1925,0.0605933144688606,40.0093111991882,0.125,1.375,4,16,"vegbank"
"4677",1416,1967,2247,2823,2985,2814,0.113609467455621,0.253253605346465,0.170397396706439,1.25634178905207,0.14105504587156,-54.9973000000001,5549.6727,1901.6587,20,1866,8.88178419700125e-16,43.4292036294937,0,0,0,64,"vegbank"
"4678",975,1345,1597,2103,2758,2523,0.136756756756757,0.28924202583743,0.205107417916498,1.31684408265498,0.266590126291619,-17.8999999999998,4290.6047,1468.9387,25,1887,0.0131753943860531,39.038565158844,-0.25,0.25,1,64,"vegbank"
"4679",1094,1387,1682,2453,4182,3536,0.18645707376058,0.444022114720111,0.279651795429815,1.45838287752675,0.426330150068213,40.9505000000001,5258.4205,1913.6651,0,2000,0.0294542610645294,44.8581029474735,0.125,0.625,2,64,"vegbank"
"4680",1094,1387,1682,2453,4182,3536,0.18645707376058,0.444022114720111,0.279651795429815,1.45838287752675,0.426330150068213,40.9505000000001,5258.4205,1913.6651,35,2000,0.0294542610645294,44.8581029474735,0.125,0.625,2,64,"vegbank"
"4681",1098,1456,1737,2355,2948,2576,0.151026392961877,0.340083645168391,0.226511912034209,1.35578583765112,0.258484525080043,54.4784000000003,4655.4585,1675.7794,25,2074,0.0343457013368607,40.0426325798035,-0.5,1,3,16,"vegbank"
"4682",904,1252,1458,2389,2860,2353,0.242006758513127,0.534075263882515,0.362962962962963,1.63854595336077,0.324687355257063,339.967,4317.5528,1623.6517,80,2124,0.0867840275168419,41.5669505596161,-0.75,2,7,4,"vegbank"
"4683",1065,1484,1762,2289,3172,2831,0.130091335472723,0.270284131705816,0.195112921140318,1.29909194097616,0.285772192946899,-49.6921,4764.9825,1674.3082,25,1978,0.00589248817414045,39.5022130012512,0.125,0.125,1,32,"vegbank"
"4684",1402,1925,2263,2743,3622,3248,0.0958849380743108,0.20664714999139,0.143813043044043,1.21210782147592,0.230926083262532,-174.9567,5791.2083,2053.3523,20,1953,0.0166651234030724,43.4292036294937,0.375,0.375,1,1,"vegbank"
"4685",1321,1720,2152,2580,3353,2960,0.0904480135249366,0.191567451436756,0.135657686212361,1.19888475836431,0.218165304268847,-137.2465,5384.1643,1941.8137,25,1951,0,43.4292036294937,0,0,0,128,"vegbank"
"4686",1403,1924,2291,2871,3420,3023,0.112359550561798,0.237880403576409,0.168523002421308,1.25316455696203,0.197688670985817,-54.5236999999999,5765.0265,2082.2418,15,1961,0.0131753943860531,43.1074531078339,0.25,0.25,1,1,"vegbank"
"4687",1453,1959,2346,2870,3396,3117,0.100460122699387,0.216546822051409,0.150675740438992,1.2233589087809,0.182863113897597,-113.9334,5833.753,2034.0329,15,1925,0.0300372242927551,44.4119973778725,-0.125,0.625,2,64,"vegbank"
"4688",1145,1650,1952,2509,2986,2663,0.124859896884107,0.247138166651877,0.187268855765998,1.28534836065574,0.209396516808424,-4.12189999999987,4984.8105,1780.4224,35,2046,1.77635683940025e-15,43.4292036294937,-0.25,0.25,1,4,"vegbank"
"4689",1126,1580,1950,2443,3162,2853,0.112223992715684,0.216266011580979,0.168316831683168,1.25282051282051,0.237089201877934,-60.1991999999996,5011.5668,1758.2507,25,2011,0.00589248817414045,42.6438055038452,-0.125,0.375,2,2,"vegbank"
"4690",974,1409,1701,2381,2921,2570,0.166585007349339,0.321786863524513,0.249846907532149,1.39976484420929,0.263954997836434,126.8735,4595.8063,1640.6411,30,2086,0.0686105638742447,43.1842249631882,-0.375,1.625,5,1,"vegbank"
"4691",1398,1888,2233,2643,2948,2798,0.0840853158326497,0.184452042468958,0.126115041525684,1.18360949395432,0.138004246284501,-163.548,5386.8319,1836.6832,20,1867,0.0186317432671785,42.3220548629761,0.125,0.375,2,4,"vegbank"
"4692",1513,2126,2568,3225,3396,3278,0.113412739513206,0.225416866808481,0.170104427375507,1.25584112149533,0.138832997987928,-21.5741,6278.9662,2096.7701,20,1902,0.0242908541113138,42.3988268375397,0.375,0.625,2,1,"vegbank"
"4693",1140,1456,1655,2492,2553,2007,0.201832650108512,0.540278853601859,0.302712477396022,1.50574018126888,0.213403041825095,279.181,4442.9553,1752.2689,25,2129,0.408401399850845,42.5346519947052,3.25,10.75,36,1,"vegbank"
"4694",1072,1580,1925,2446,3279,2858,0.119194692290094,0.21865032734598,0.178771588699531,1.27064935064935,0.260184473481937,-37.5255999999999,5026.1492,1825.8486,30,1980,0.0471055805683136,42.6438055038452,0,1,4,2,"vegbank"
"4695",634,870,921,1861,2402,1738,0.337886412652768,0.892518040258261,0.506738544474393,2.02062975027144,0.445681613000301,425.495,3219.0789,1351.1926,60,2613,0.0912231877446175,39.7628154754639,-0.25,2,8,32,"vegbank"
"4696",1376,1879,2251,2761,3136,2881,0.101755786113328,0.214357767316745,0.152618453865337,1.2265659706797,0.164284388342306,-84.6376999999999,5534.1282,1935.8122,35,1947,0.0300372242927551,42.4464099407196,0.125,0.625,2,1,"vegbank"
"4697",1147,1540,1807,2310,2868,2563,0.122176341996599,0.276343258982529,0.183242258652095,1.27836192584394,0.226951871657754,-45.4601,4685.244,1662.334,35,1928,0.0186317432671785,42.3220548629761,-0.5,0.5,1,8,"vegbank"
"4698",1083,1608,1834,2341,2957,2627,0.121437125748503,0.242653393318656,0.182133876182493,1.27644492911668,0.234397829263202,-52.3145,4775.6979,1708.8534,30,1938,0.0242908541113138,42.3988268375397,-0.375,0.625,2,2,"vegbank"
