"","sr_band1","sr_band2","sr_band3","sr_band4","sr_band5","sr_band7","ndvi","evi","savi","sr","ndsvi","greenness","brightness","wetness","total_shrubs","elevation","slope","folded_aspect","tpi","tri","roughness","flowdir","split"
"2649",1016,1405,1680,1931,2171,1832,0.0695098310717253,0.142873406193078,0.104250311504915,1.14940476190476,0.127499350817969,-119.1053,3928.5169,1503.3057,36,1780,0.459647506475449,42.6319012641907,-0.25,10.75,41,2,FALSE
"2650",897,1191,1364,1557,1798,1535,0.0660732625813078,0.160059711394925,0.099092931713161,1.14149560117302,0.137254901960784,-137.873,3241.0279,1226.2425,46,1744,0.271802663803101,39.7369356155396,-0.5,6.5,23,32,FALSE
"2651",1063,1438,1795,2067,2450,2227,0.0704298291040911,0.139759531394512,0.105631067961165,1.15153203342618,0.154299175500589,-141.7603,4271.5721,1517.3888,30,1676,0.295927196741104,41.790020942688,-0.625,6.875,19,4,FALSE
"2652",1145,1544,1795,2034,2242,1999,0.062418386001567,0.141671606401897,0.0936153544849197,1.13314763231198,0.110725786475105,-178.0611,4195.9666,1533.8546,40,1565,0.0131753943860531,40.6093616485596,0.25,0.25,1,16,FALSE
"2653",1736,2351,2735,3115,3864,3544,0.064957264957265,0.146019059329849,0.0974275702931373,1.13893967093236,0.171086528261858,-328.8563,6654.6429,2339.5579,23,1548,0.0186317432671785,43.8928512334824,0.125,0.375,2,1,FALSE
"2654",1627,2181,2638,3137,4299,3692,0.0864069264069264,0.184445922968877,0.129599168903125,1.18915845337377,0.239440680409399,-219.4466,6690.714,2480.8326,25,1449,0.0353406183421612,39.5022130012512,0,0.75,2,64,FALSE
"2655",1303,1809,2222,2673,3818,3368,0.0921348314606742,0.18087751664394,0.138188131957921,1.2029702970297,0.264238410596026,-179.05,5748.7808,2063.0036,35,1478,0.0558435767889023,40.7512588500977,-0.125,1.375,4,8,FALSE
"2656",1352,1809,2139,2608,3567,3076,0.0987992416262903,0.221101263435791,0.148183254344392,1.2192613370734,0.250262881177708,-155.3895,5529.9658,2035.9917,17,1510,0.0474716164171696,40.5538630485535,-0.375,1.125,3,16,FALSE
"2657",1352,1808,2139,2574,3637,3108,0.0922978994271165,0.206395900550389,0.138432162936247,1.20336605890603,0.259349030470914,-186.7168,5539.2682,2058.4632,40,1493,0.0542733334004879,40.2108392715454,-0.25,1.25,4,32,FALSE
"2658",1350,1876,2167,2607,3636,3141,0.0921658986175115,0.200546946216955,0.138234370091109,1.20304568527919,0.253144925038773,-197.9506,5608.834,2065.2485,15,1487,0.0333209969103336,40.2876110076904,0,0.75,2,16,FALSE
"2659",1268,1807,2165,2704,3725,3236,0.110700349147669,0.2178658043654,0.166033473662594,1.24896073903002,0.264855687606112,-101.0693,5667.6562,2066.0999,42,1615,0.0300372242927551,41.2704048156738,-0.5,0.75,3,8,FALSE
"2660",1345,1906,2275,2803,3747,3299,0.103977944072469,0.207335270556821,0.155951560500148,1.23208791208791,0.244437064098306,-126.0939,5863.5331,2114.9224,5,1496,0.0294542610645294,41.7165102958679,-0.25,0.75,2,4,FALSE
"2661",1582,2010,2202,2446,3060,2695,0.0524956970740103,0.160780179230364,0.0787350758309132,1.11080835603996,0.163055872291904,-353.6414,5356.1965,1965.2673,20,1530,0.0764539241790771,39.8970041275024,1.125,1.875,6,16,FALSE
"2662",1476,1946,2263,2619,3621,3028,0.0729209340434248,0.173556942277691,0.10937019969278,1.15731330092797,0.230795377294358,-259.383,5692.8915,2173.8792,16,1591,0.334990054368973,41.0222055912018,-2,8.75,29,8,FALSE
"2663",1593,2149,2460,2719,3341,2895,0.0500096543734312,0.117035698147311,0.0750072400810889,1.10528455284553,0.151870367178073,-333.9878,5849.3329,2186.3221,35,1529,0.0294542610645294,40.1457138061523,0.125,0.625,2,16,FALSE
"2664",1916,2675,3117,3600,4621,3853,0.0719071013845467,0.152212277826799,0.107852623743952,1.15495668912416,0.194365469113466,-296.9647,7623.2409,2932.9598,28,1573,0.40435066819191,43.3120949268341,-0.875,9.875,28,1,FALSE
"2665",1357,1726,1857,2073,2339,2069,0.0549618320610687,0.177719269376337,0.0824322605266505,1.11631663974152,0.11487130600572,-273.0779,4418.0163,1626.019,34,1611,0.355297833681107,40.2539157867432,0.625,8.625,26,16,FALSE
"2666",1882,2432,2804,3128,4041,3623,0.0546190155091032,0.138746145940391,0.0819216182048041,1.11554921540656,0.180715850986121,-410.2046,6837.2179,2456.2081,32,1451,0.0372505597770214,44.5363523960114,-0.375,0.875,3,64,FALSE
"2667",1819,2426,2858,3328,4690,4051,0.0759780148722923,0.171921866998317,0.113957811363453,1.16445066480056,0.242713301536831,-328.0169,7267.8178,2681.886,11,1409,0.0249947942793369,43.4292036294937,-0.125,0.625,2,128,FALSE
"2668",1700,2249,2598,2953,4292,3751,0.0639524410016213,0.153228591160221,0.0959200216157795,1.13664357197844,0.245863570391872,-385.2105,6617.5728,2414.33,15,1480,0.0506463386118412,42.0235559940338,-0.5,1.25,3,4,FALSE
"2669",1501,1969,2256,2649,4013,3553,0.0801223241590214,0.199350715227757,0.120171236367343,1.17420212765957,0.280267985324613,-318.437,5964.2869,2127.9983,22,1491,0.0459898859262466,41.9490671157837,-0.25,1,3,4,FALSE
"2670",1689,2353,2823,3287,4543,3780,0.0759410801963993,0.153469603757359,0.113902299320841,1.16436415161176,0.233505294596796,-262.727,7059.6992,2711.151,28,1523,0.0166651234030724,43.4292036294937,-0.375,0.375,1,128,FALSE
"2671",2589,3589,4187,4654,20000,5319,0.052822078950345,0.11269848930933,0.0792286376746027,1.11153570575591,0.653780956712283,-562.473,14478.9648,13210.1683,10,1459,0.0166651234030724,43.4292036294937,-0.375,0.375,1,2,FALSE
"2672",1813,2539,2993,3458,4439,4011,0.0720818477755387,0.148666794552081,0.10811439200186,1.15536251252923,0.194564047362756,-316.565,7375.16,2620.7387,21,1486,0.0294542610645294,43.5711007118225,-0.125,0.625,2,1,FALSE
"2673",1617,2227,2653,3187,4434,3907,0.0914383561643836,0.191301855699649,0.137145792312302,1.20128156803619,0.251305206716523,-229.574,6836.4773,2462.9747,27,1631,0.428224235773087,42.4489417076111,-2.625,10.375,38,2,FALSE
"2674",1669,2299,2796,3256,3838,3485,0.0760079312623926,0.153017097997472,0.114002478314746,1.16452074391989,0.157069641242086,-213.0746,6712.2676,2386.6833,13,1646,0.0636516436934471,42.055802822113,-0.5,1.5,5,4,FALSE
"2675",1425,1923,2294,2757,3795,3226,0.0916650168283508,0.198388893649841,0.137483915668613,1.20183086312119,0.246510100180654,-179.0434,5869.216,2196.704,30,1690,0.159469798207283,42.7908837795258,-0.75,3.5,14,2,FALSE
"2676",1655,2335,2769,3291,3956,3585,0.0861386138613861,0.174150930806699,0.129197260952067,1.18851570964247,0.176505576208178,-194.3034,6789.4481,2409.9423,29,1671,0.0377128832042217,41.9690644741058,-0.125,0.875,3,4,FALSE
"2677",1243,1681,1956,2356,3495,3095,0.0927643784786642,0.209621632952521,0.139130434782609,1.20449897750511,0.282333516785911,-214.3912,5190.5952,1849.1437,23,1710,0.182506576180458,41.3644659519196,3,4.5,15,4,FALSE
"2678",1519,2026,2323,2593,3405,2769,0.0549227013832384,0.131335733047962,0.0823756737516526,1.11622901420577,0.188896648044693,-301.6677,5626.0317,2217.0828,18,1668,0.387960940599442,40.6416082382202,-0.375,9.625,32,16,FALSE
"2679",1520,1972,2218,2629,3085,2510,0.0847947183825046,0.226421330982812,0.12717895822589,1.18530207394049,0.163492362813502,-168.827,5406.8327,2119.7994,27,1920,0.430855751037598,40.1328940391541,-3.125,10.625,31,16,FALSE
"2680",1625,2309,2780,3270,4594,3992,0.0809917355371901,0.157789656726992,0.121477563837699,1.17625899280576,0.245999457553567,-262.991,7059.5719,2589.394,30,1629,0.0166651234030724,41.8584072589874,-0.375,0.375,1,16,FALSE
"2681",1784,2575,3135,3728,5114,4539,0.0864053620865511,0.161862648760782,0.129598601296714,1.18915470494418,0.239907867620318,-253.9613,7950.1203,2851.037,15,1558,0.0131753943860531,44.6782494485378,0.25,0.25,1,64,FALSE
"2682",1622,2233,2688,3161,4238,3818,0.0808685245341084,0.165964912280702,0.121292418155398,1.17596726190476,0.223794397920878,-257.149699999999,6762.6739,2392.0299,35,1557,0.00589248817414045,44.2146018147469,0.125,0.125,1,128,FALSE
"2683",1491,2095,2547,3026,4074,3456,0.08595011663377,0.168034799691293,0.128913609042792,1.18806438947782,0.230629814227458,-182.5564,6388.5361,2404.2838,33,1594,0.0235658623278141,44.2146018147469,-0.25,0.5,2,128,FALSE
"2684",1725,2373,2886,3363,4284,3852,0.0763322131541047,0.154020019373587,0.114489159132731,1.16528066528067,0.194979079497908,-255.339,7089.4728,2527.7238,23,1662,0.0372505597770214,40.7512588500977,0.375,0.875,3,8,FALSE
"2685",2439,3377,3900,4445,5328,4785,0.0653085680047933,0.142617888731878,0.0979569828051046,1.13974358974359,0.154746423927178,-428.723399999999,9375.1315,3380.7135,25,1582,1.77635683940025e-15,40.2876110076904,0,0,0,16,FALSE
"2686",1534,2122,2565,2981,3394,3184,0.0750090155066715,0.151448958788408,0.112503380510232,1.16218323586745,0.139117301560665,-202.476599999999,6117.5827,2112.8624,27,1548,0.0166651234030724,40.2876110076904,0.375,0.375,1,16,FALSE
"2687",1695,2358,2868,3377,4218,3833,0.0815052041633307,0.161618085984632,0.122248018573373,1.17747559274756,0.190516511430991,-223.5701,7050.2069,2487.0828,22,1579,0.0294542610645294,40.1457138061523,0.125,0.625,2,16,FALSE
"2688",1512,2050,2452,2913,3370,2986,0.0859273066169618,0.183343938911868,0.12887894883981,1.18800978792822,0.157677773960838,-148.265,5928.5935,2156.3502,23,1555,0.0428721718490124,40.7947096824646,0.25,1,4,8,FALSE
"2689",1741,2461,2983,3582,4476,3935,0.0912414318354912,0.177776458716685,0.136851724925748,1.20080455916862,0.20016087947446,-168.6482,7387.7384,2690.9811,20,1533,0.0333209969103336,41.8584072589874,0,0.75,2,4,FALSE
"2690",1573,2045,2419,2876,3458,3015,0.0863078375826251,0.204254938768213,0.129449532622038,1.18892104175279,0.176790879700527,-173.9054,5933.6758,2183.3035,40,1445,0.00589248817414045,42.6438055038452,-0.125,0.125,1,128,FALSE
"2691",1864,2452,2862,3239,3960,3469,0.0617931486641534,0.146532960199005,0.0926821273457347,1.13172606568833,0.160949868073879,-331.1882,6876.8502,2534.3181,43,1422,0.0294542610645294,43.2873066663742,0.125,0.625,2,1,FALSE
"2692",1556,2113,2529,2974,3662,3208,0.0808649827366891,0.171708597005711,0.12128645407468,1.17595887702649,0.183007591665321,-194.6785,6183.6804,2267.1927,10,1463,0.0317217446863651,43.0243119001389,-0.25,0.75,2,1,FALSE
"2693",1415,1912,2338,2877,3573,2984,0.103355704697987,0.214109795821085,0.155018694276675,1.23053892215569,0.208932498731179,-65.8202999999996,5830.7114,2223.6873,20,1563,0.0542733334004879,42.8624744415283,-0.25,1.25,4,2,FALSE
"2694",1347,1808,2225,2743,3435,2917,0.10426731078905,0.216139531002253,0.156385226929657,1.23280898876404,0.213780918727915,-66.5834999999999,5575.6839,2091.1222,0,1663,0.0555331110954285,43.6560025215149,-0.125,1.375,4,128,FALSE
"2695",1641,2351,2945,3535,4302,3922,0.0910493827160494,0.165758273866382,0.136563536764139,1.20033955857385,0.1872498965089,-138.333,7216.245,2535.838,0,1497,8.88178419700125e-16,40.2876110076904,0,0,0,32,FALSE
"2696",1025,1432,1664,2074,2945,2487,0.109684323167469,0.23447329292005,0.16450448040658,1.24639423076923,0.277934476025168,-101.2811,4407.4842,1653.5218,38,1646,0.0471055805683136,42.6438055038452,0,1,4,2,FALSE
"2697",1223,1672,2000,2407,3038,2782,0.0923530746539596,0.19434628975265,0.138513896766875,1.2035,0.206034140531957,-144.6953,5021.501,1748.6505,30,1624,0.0499583967030048,43.4292036294937,-0.375,1.125,3,1,FALSE
"2698",935,1299,1500,2010,2192,1905,0.145299145299145,0.318869576091034,0.217917675544794,1.34,0.187432286023835,64.7468000000001,3837.188,1405.7851,56,1796,0.285270541906357,44.6063017845154,-2.875,7.125,24,64,FALSE
"2699",1138,1575,1918,2441,3153,2781,0.119981647166781,0.24145891043398,0.179951829338227,1.27267987486966,0.243541707749951,-36.1030999999999,4973.7212,1785.2324,33,1719,0.0333209969103336,43.4292036294937,0,0.75,2,1,FALSE
"2700",1150,1573,1834,2176,2421,2132,0.085286783042394,0.18766461808604,0.127914225158958,1.18647764449291,0.137955346650999,-112.7283,4398.6616,1615.1833,50,1876,0.0372505597770214,42.9655561447144,0.375,0.875,3,2,FALSE
"2701",1082,1537,1917,2373,2992,2619,0.106293706293706,0.197882312098594,0.159421978790351,1.23787167449139,0.218985536769199,-46.5196999999999,4819.2838,1754.0284,47,1794,0.0372505597770214,42.9655561447144,0.375,0.875,3,2,FALSE
"2702",1484,1891,2129,3162,3585,2847,0.195237195237195,0.537237362180154,0.292828120570727,1.4852043212776,0.254812740637032,278.2621,5856.4409,2294.0744,35,1585,0.0186317432671785,39.8239636421204,-0.5,0.5,1,32,FALSE
"2703",1698,2266,2549,3327,3836,3205,0.132402995234854,0.33038899269577,0.198587594656683,1.3052177324441,0.201566170712608,10.3108000000001,6543.6804,2485.3163,0,1577,0,43.4292036294937,0,0,0,128,FALSE
"2704",1232,1745,2064,2525,3342,2932,0.100457616038353,0.20326278659612,0.150670007626103,1.22335271317829,0.236403995560488,-126.2315,5286.3051,1917.6167,25,1525,0.0343457013368607,40.5325899124146,0.25,0.75,3,8,FALSE
"2705",1512,2123,2457,2954,3935,3483,0.091849935316947,0.195453830423156,0.137762173149774,1.2022792022792,0.231226533166458,-210.5099,6276.2121,2260.1116,50,1711,0.079110786318779,44.9474169388413,-0.125,1.875,5,64,FALSE
"2706",1083,1403,1643,2195,2817,2480,0.14382490880667,0.351011064479206,0.215709261430246,1.33597078514912,0.26322869955157,5.01860000000028,4423.5418,1579.4206,90,1686,0.0166651234030724,43.4292036294937,-0.375,0.375,1,64,FALSE
"2707",1083,1403,1643,2195,2817,2480,0.14382490880667,0.351011064479206,0.215709261430246,1.33597078514912,0.26322869955157,5.01860000000028,4423.5418,1579.4206,20,1686,0.0166651234030724,43.4292036294937,-0.375,0.375,1,64,FALSE
"2708",1119,1504,1782,2224,3040,2733,0.110334498252621,0.244225881312852,0.165481093223512,1.24803591470258,0.260887598506844,-111.3199,4694.256,1645.9232,30,1681,0.0766789019107819,40.0689420700073,0.75,2,6,8,FALSE
"2709",1037,1366,1667,2121,3103,2598,0.119852164730729,0.261129644541585,0.179754520258678,1.27234553089382,0.30104821802935,-64.7805,4486.0554,1688.7085,0,1603,0.0503035522997379,41.4317798614502,-1.875,1.875,4,8,FALSE
"2710",1118,1539,1866,2389,3405,2831,0.122914218566392,0.251393962699481,0.184349665139232,1.28027867095391,0.291974957313603,-45.5595,4986.3282,1893.8738,50,1861,0.0855873227119446,42.9221050739288,0.125,2.125,7,2,FALSE
"2711",1937,2785,3358,3955,4602,4211,0.0816354437303432,0.155850258445152,0.122444793874342,1.1777843954735,0.156281407035176,-220.15,8086.7149,2855.5639,35,1473,0.116873294115067,39.8080916404724,-3.5,3.5,13,32,FALSE
"2712",1465,1974,2472,2843,4102,3373,0.0698024459078081,0.138670852956567,0.104693819960493,1.15008090614887,0.247946455734712,-240.5683,6176.0545,2396.337,0,1478,0.0372505597770214,42.9655561447144,-0.375,0.875,3,1,FALSE
"2713",1611,2313,2972,3565,4467,4019,0.0907143949824078,0.159143363211851,0.136061185468451,1.19952893674293,0.20096787202581,-126.3068,7300.3385,2593.4123,25,1448,0.0186317432671785,42.3220548629761,-0.5,0.5,1,8,FALSE
"2714",1417,1943,2309,2880,3676,3152,0.110040470225477,0.233729021694638,0.165044802004047,1.24729320051971,0.228404344193818,-82.4613999999998,5900.5801,2188.9684,25,1594,0.0506463386118412,42.0235559940338,-0.125,1.125,4,2,FALSE
"2715",759,1018,1190,2552,2722,1926,0.363976483164083,0.851143607049119,0.545891783567134,2.14453781512605,0.39161554192229,752.5449,3994.7179,1681.5729,30,1598,0.0474716164171696,42.7681605815887,0.125,1.125,4,2,FALSE
"2716",1081,1444,1731,2296,2683,2318,0.14030295505339,0.308709430663315,0.210428305400372,1.3264009243212,0.215677390122338,53.9545000000002,4467.6061,1638.8061,30,1774,0.0558435767889023,39.8239636421204,0.125,1.375,4,16,FALSE
"2717",1240,1680,2092,2557,3456,2900,0.100021510002151,0.200086058519793,0.150016130766749,1.22227533460803,0.245854361932228,-92.9476000000001,5322.9949,2015.6558,0,1737,0.0715636238455772,41.238157749176,0.5,1.75,6,8,FALSE
"2718",1382,1955,2375,2925,4167,3585,0.10377358490566,0.20187931287623,0.155645693802471,1.23157894736842,0.273922347905839,-139.5817,6213.8204,2287.5922,15,1529,0.0688615515828133,40.7242383956909,0.125,1.625,5,8,FALSE
"2719",1429,1986,2429,2857,4051,3582,0.0809685962920923,0.159356616278204,0.121441407358366,1.17620419925895,0.250308641975309,-236.0797,6190.1738,2224.1325,5,1524,0.0300372242927551,39.304817199707,-0.5,0.75,3,32,FALSE
"2720",1066,1440,1677,2240,3106,2558,0.143732448302272,0.326717734447539,0.215571155073389,1.33571854502087,0.29876646456199,5.04680000000025,4588.3164,1753.1258,60,1826,0.0372505597770214,43.8928512334824,-0.375,0.875,3,1,FALSE
"2721",1083,1579,2007,2552,3607,3151,0.119543759596403,0.210505986867516,0.179295975435903,1.27154957648231,0.285001781261133,-37.6039999999999,5304.0772,1912.5689,25,1897,0.0212427191436291,42.055802822113,0.5,0.5,2,2,FALSE
"2722",1180,1579,1981,2523,3134,2768,0.120337477797513,0.243705035971223,0.18048618048618,1.27359919232711,0.225415444770283,-8.06349999999981,5056.9129,1814.9875,35,1825,0.0242908541113138,39.7471914291382,-0.375,0.625,2,32,FALSE
"2723",915,1462,1857,2443,3366,3137,0.136279069767442,0.217892466721202,0.204394837809557,1.31556273559505,0.288914417001723,11.7489000000004,4997.1567,1664.2546,30,1757,0.0131753943860531,39.038565158844,0.25,0.25,1,64,FALSE
"2724",1047,1507,1836,2285,2921,2309,0.108954137345305,0.205982200201853,0.163411379352178,1.24455337690632,0.2280849274753,-17.5469999999999,4610.8207,1848.7659,5,1767,0.0428721718490124,42.3655059337616,-0.5,1,4,4,FALSE
"2725",1232,1679,1949,2515,3170,2759,0.12679211469534,0.284708249496982,0.190166871990144,1.29040533606978,0.238523149052549,-33.8437,5096.0206,1855.6336,70,1816,0.0372505597770214,40.7512588500977,-1.375,1.375,3,8,FALSE
"2726",999,1370,1668,2348,3598,3142,0.169322709163347,0.34947065474355,0.253952446159592,1.40767386091127,0.366502088872009,41.3645,4890.7495,1729.3813,30,2027,0.0474716164171696,42.1246592998505,-0.625,1.125,3,4,FALSE
"2727",999,1370,1668,2348,3598,3142,0.169322709163347,0.34947065474355,0.253952446159592,1.40767386091127,0.366502088872009,41.3645,4890.7495,1729.3813,35,2027,0.0474716164171696,42.1246592998505,-0.625,1.125,3,4,FALSE
"2728",906,1203,1418,1892,2760,2371,0.143202416918429,0.328618968386023,0.214771182600816,1.3342736248237,0.321206318812829,-24.0453000000001,3963.0689,1443.1258,40,1804,0.0605933144688606,38.9951143264771,0.125,1.375,4,64,FALSE
"2729",932,1266,1555,2185,2690,2305,0.168449197860963,0.347989394608926,0.252640021387515,1.40514469453376,0.267373380447585,128.603,4201.3984,1538.5561,30,1875,0.0929013043642044,43.8928512334824,0.5,2.25,7,1,FALSE
"2730",847,1267,1661,2239,2991,2645,0.148205128205128,0.246860852481421,0.222279194975003,1.34798314268513,0.285898538263113,83.4184000000002,4446.3389,1574.7241,30,1870,0.0242908541113138,43.969623208046,0.375,0.625,2,1,FALSE
"2731",691,1026,1188,1782,2113,1813,0.2,0.39828349202092,0.299949503450598,1.5,0.280218115722508,167.0149,3324.7146,1212.2356,25,1865,0.0377128832042217,38.8274717330933,-0.125,0.875,3,64,FALSE
"2732",-438,-139,-39,4381,2855,2454,1.01796407185629,1.48661374949549,1.52677029360967,-112.333333333333,1.02769886363636,3252.8747,3803.3671,1088.3091,25,2036,0.0459898859262466,41.7677474021912,-0.25,1,3,4,FALSE
"2733",988,1444,1723,2368,2946,2518,0.157663163040821,0.304417594865018,0.236465843822559,1.37434706906558,0.261940458342257,101.1102,4613.7434,1701.6896,25,1970,0.0186317432671785,39.1804623603821,0.125,0.375,2,64,FALSE
"2734",931,1305,1611,2107,2879,2519,0.13340505648198,0.258791610142961,0.200080677692618,1.30788330229671,0.282405345211581,-2.69979999999975,4311.8927,1549.2453,25,1922,0,43.4292036294937,0,0,0,64,FALSE
"2735",1036,1471,1916,2598,3378,2809,0.151085511741249,0.269565217391304,0.22660316757116,1.35594989561587,0.276161692482055,131.2061,5075.4067,1921.4362,0,1654,0.00589248817414045,44.2146018147469,-0.125,0.125,1,128,FALSE
"2736",942,1336,1554,2142,2813,2424,0.159090909090909,0.333939118582463,0.238604084945218,1.37837837837838,0.288298603160064,56.4356000000001,4273.1396,1556.8704,25,1693,0.0372505597770214,39.8239636421204,-0.375,0.875,3,16,FALSE
"2737",967,1470,1805,2469,3673,3164,0.155357978474497,0.274493592393551,0.233009708737864,1.36786703601108,0.341000365096751,43.6161000000002,5099.4334,1847.9733,0,1628,0.0235658623278141,44.2146018147469,-0.25,0.5,2,128,FALSE
"2738",910,1304,1613,2045,2748,2395,0.118097320940405,0.220453153704838,0.177121771217712,1.26782393056417,0.26026140793396,-31.3621999999999,4203.2156,1525.7123,15,1775,0.0131753943860531,42.1801578998566,0.125,0.375,2,8,FALSE
"2739",1119,1438,1805,2241,3110,2715,0.107760751359367,0.232930868682552,0.161621154083776,1.2415512465374,0.265513733468973,-87.9478999999998,4707.0007,1701.0672,0,1590,0.0166651234030724,40.2876110076904,0.375,0.375,1,16,FALSE
"2740",1498,2086,2529,2958,3763,3323,0.0781848004373975,0.155479849231661,0.117266514806378,1.16963226571767,0.196122059758423,-207.0826,6209.4557,2255.8457,0,1594,0.0235658623278141,39.5022130012512,0.25,0.5,2,64,FALSE
"2741",1109,1577,1751,2175,2949,2682,0.107997962302598,0.24286859892313,0.161976314784159,1.24214734437464,0.254893617021277,-146.5498,4637.1374,1612.156,20,1652,0.0300372242927551,44.4119973778725,-0.875,1.125,3,64,FALSE
"2742",1154,1543,1835,2177,2907,2652,0.0852442671984048,0.188616810059563,0.12785046728972,1.18637602179837,0.226064951497259,-179.7067,4659.7137,1622.8195,25,1597,0.0166651234030724,38.7168145179749,-0.375,0.375,1,128,FALSE
"2743",1071,1541,1861,2402,2903,2585,0.126905934787708,0.244287907522803,0.190336577928932,1.29070392262225,0.21872376154492,9.67100000000022,4768.7804,1701.9389,15,1731,0.0333209969103336,44.9999999999999,0,0.75,2,64,FALSE
"2744",1947,2658,3051,3638,4030,3160,0.0877560173419046,0.19986380660538,0.13162418715898,1.19239593575877,0.13825730828979,-134.3157,7263.6367,2937.2037,30,1859,0.0358276851475239,39.6673617362976,0.75,1,3,16,FALSE
"2745",1059,1473,1777,2369,2970,2712,0.14278822961891,0.290794773553394,0.214156517544917,1.33314575126618,0.251316621023805,27.6566000000001,4722.8864,1624.517,25,1894,0.0242908541113138,42.3988268375397,0.375,0.625,2,1,FALSE
"2746",1044,1508,1833,2369,3105,2871,0.127558305568777,0.241964608161791,0.191314693634741,1.2924168030551,0.257594167679222,-30.4001999999999,4844.101,1643.2371,15,1904,0.0212427191436291,43.2318080663681,0.25,0.5,2,1,FALSE
"2747",1170,1610,1946,2340,3223,2972,0.0919272048530098,0.187905379626097,0.137874722967456,1.20246659815005,0.247049719481524,-172.713,5018.1502,1716.8602,25,1603,0.0186317432671785,39.1804623603821,-0.5,0.5,1,32,FALSE
"2748",1149,1575,1862,2438,2817,2556,0.133953488372093,0.28837488735356,0.200906871294036,1.3093447905478,0.204103440906177,19.8498000000002,4786.5279,1676.5004,20,1637,0.0686105638742447,43.1842249631882,0.375,1.625,5,2,FALSE
"2749",1193,1641,1918,2307,3179,2973,0.0920710059171598,0.199753517510527,0.13809016684416,1.20281543274244,0.247400431626447,-197.679,4987.8111,1679.3467,15,1638,0.0235658623278141,42.6438055038452,0.25,0.5,2,4,FALSE
"2750",1099,1507,1695,2309,2750,2236,0.153346653346653,0.362241887905605,0.229991259832688,1.3622418879056,0.237345331833521,73.2644,4487.102,1738.7044,10,1760,0.215877711772919,40.9653191566467,-0.625,4.625,19,16,FALSE
"2751",1161,1641,1918,2373,2999,2717,0.106035889070147,0.219828002705575,0.159035302341839,1.23722627737226,0.219849501728696,-103.1638,4903.9753,1722.7415,10,1639,0.0968783050775528,42.3988268375397,-0.5,2.25,8,2,FALSE
"2752",1110,1572,1861,2307,3247,2845,0.10700575815739,0.216546902311128,0.160489384670745,1.23965609887157,0.27133907595928,-118.2768,4902.442,1769.5819,0,1612,0.0727582350373268,42.3988268375397,-0.875,1.625,6,2,FALSE
"2753",1504,2117,2416,2794,3854,3644,0.072552783109405,0.157211778406255,0.108818731407734,1.15645695364238,0.229346092503987,-337.6435,6169.3524,2066.9413,5,1572,8.88178419700125e-16,40.2876110076904,0,0,0,128,FALSE
"2754",998,1437,1806,2307,2887,2525,0.12180889861415,0.221328856688461,0.182691138932782,1.27740863787375,0.230343064138078,11.0703,4606.8854,1672.1814,20,1748,0.089512899518013,42.2389137744904,-0.125,2.125,7,2,FALSE
"2755",1029,1435,1638,2045,2796,2492,0.110507738256856,0.244797305425238,0.165739106827745,1.24847374847375,0.261163734776725,-113.7184,4333.1414,1537.1024,25,1635,0.0416425801813602,42.7857024669647,-0.125,0.875,4,2,FALSE
"2756",849,1230,1499,1883,2411,2011,0.113542282672975,0.212836714333222,0.170288248337029,1.25617078052035,0.233248081841432,-17.6446999999998,3810.2923,1452.8732,0,1729,0.0998403951525688,41.0730092525482,-1.125,2.375,9,8,FALSE
"2757",1091,1502,1777,2111,2909,2717,0.0859053497942387,0.181857780681694,0.128841455574129,1.18795723128869,0.241570635936833,-191.2353,4575.4595,1545.6896,20,1601,0.0474716164171696,41.5921552181244,-0.375,1.125,3,4,FALSE
"2758",1206,1640,1916,2405,3269,3004,0.11316824809072,0.251698579369981,0.169732731690385,1.25521920668058,0.260945033751205,-125.1468,5080.4635,1736.871,0,1585,0.0300372242927551,42.4464099407196,0.5,0.75,3,2,FALSE
"2759",1162,1642,2028,2698,3653,3037,0.141768937790944,0.272269180754226,0.212630910821961,1.33037475345168,0.28604118993135,54.0287999999999,5429.9475,2058.5265,0,1634,0.00589248817414045,42.6438055038452,-1.125,1.125,2,2,FALSE
"2760",1114,1573,1861,2438,2953,2555,0.134217259827867,0.274761904761905,0.201302477032213,1.31004836109618,0.226838388034898,26.6893000000002,4820.2495,1767.856,30,1653,0.0542733334004879,44.9232281073928,-3.125,3.375,8,16,FALSE
"2761",1153,1646,1975,2571,3294,2686,0.131104267487901,0.258030998354836,0.19663477400198,1.30177215189873,0.250332131334219,30.3389000000001,5134.5972,1992.4575,0,1460,0.110262058675289,42.2039630413055,-0.625,2.625,9,2,FALSE
"2762",1185,1645,1919,2734,3474,2942,0.175155813453686,0.380024246945817,0.262705490491028,1.42470036477332,0.28833673280178,145.562,5318.5517,1967.992,0,1480,0.136208713054657,43.0882247686386,-0.75,3.25,10,1,FALSE
"2763",857,1200,1501,2472,3046,2398,0.244399697961238,0.480550331584678,0.366553416383541,1.64690206528981,0.339784473279085,400.3759,4426.2025,1737.3319,50,1521,0.166962310671806,43.2803137302399,-3.625,4.625,15,128,FALSE
"2764",857,1200,1501,2472,3046,2398,0.244399697961238,0.480550331584678,0.366553416383541,1.64690206528981,0.339784473279085,400.3759,4426.2025,1737.3319,0,1521,0.166962310671806,43.2803137302399,-3.625,4.625,15,128,FALSE
